Empresa,Año,Mes,T2M,WS10M,CLOUD_AMT,RH2M,T2M_MAX,T2M_MIN,CLOUD_OD,GWETROOT,TS,PRECTOTCORR,ALLSKY_SFC_SW_DWN,PS,T2MWET,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_LW_DWN
COOPESANTOS,2025,6,21.75,0.83,91.535,90.67,26.42,18.9,8.095,0.99,22.23,15.13,4.40445,90.12,20.85,2.50955,9.783349999999999
COOPESANTOS,2025,7,21.87,0.86,81.945,87.29,26.66,18.6,7.515,0.97,22.13,9.24,4.5612,90.14,20.64,2.38305,9.7494
COOPESANTOS,2025,8,21.75,0.8,83.23500000000001,87.17,26.52,16.81,6.87,0.95,22.09,5.7,4.5732,90.15,20.48,2.36195,9.74435
COOPESANTOS,2025,9,21.68,0.86,88.22999999999999,89.67,27.25,18.53,7.0649999999999995,0.97,22.08,11.51,4.4063,90.12,20.67,2.33385,9.744250000000001
COOPESANTOS,2025,10,21.17,1.07,88.25,91.92,25.31,18.25,7.265,0.99,21.6,12.13,4.16235,90.04,20.39,2.2879,9.7117
COOPESANTOS,2025,11,21.16,0.76,77.36,89.42,25.86,16.8,6.6,0.98,21.4,8.24,4.01145,90.06,20.15,1.894,9.66765
COOPESANTOS,2025,12,20.78,0.93,-999.0,85.44,25.14,17.67,-999.0,0.95,20.92,4.76,-999.0,90.06,19.4,-999.0,-999.0
COOPELESCA,2020,1,24.323333333333334,2.0566666666666666,61.356666666666676,85.11666666666667,29.526666666666667,20.283333333333335,5.126666666666667,0.7000000000000001,24.679999999999996,2.2733333333333334,4.286066666666667,97.96,22.903333333333336,1.8341666666666665,9.635133333333334
COOPELESCA,2020,2,25.176666666666666,2.233333333333333,51.080000000000005,79.17333333333333,32.56666666666667,20.496666666666666,5.21,0.5966666666666667,25.53,1.4100000000000001,5.005933333333334,97.95333333333333,23.02,1.9219333333333335,9.655199999999999
COOPELESCA,2020,3,25.863333333333333,2.3333333333333335,45.25,72.32666666666667,32.903333333333336,20.94666666666667,5.233333333333333,0.5066666666666667,26.233333333333334,0.4166666666666667,5.721033333333334,98.00999999999999,22.853333333333335,1.9425999999999999,9.620466666666667
COOPELESCA,2020,4,26.313333333333333,1.8566666666666667,56.81333333333333,74.08999999999999,33.71333333333333,20.356666666666666,4.493333333333333,0.5066666666666667,26.69333333333333,4.1033333333333335,5.621266666666666,97.91666666666667,23.456666666666667,2.311,9.8703
COOPELESCA,2020,5,26.433333333333334,1.37,86.24000000000001,81.85333333333334,33.12,22.003333333333334,6.329999999999999,0.5666666666666668,26.76,7.413333333333334,4.512966666666666,97.82333333333334,24.566666666666666,2.4852666666666665,9.910066666666667
COOPELESCA,2020,6,25.153333333333336,1.3366666666666667,90.14666666666666,90.92666666666666,29.44333333333333,21.37,7.033333333333334,0.7766666666666667,25.5,12.346666666666666,4.230066666666667,97.83999999999999,24.320000000000004,2.5056,9.7826
COOPELESCA,2020,7,24.826666666666668,1.3666666666666665,82.34666666666668,90.31,29.096666666666664,19.886666666666667,6.93,0.8166666666666668,25.116666666666664,6.436666666666667,4.3437,97.84333333333332,23.939999999999998,2.4799,9.655066666666666
COOPELESCA,2020,8,25.0,1.2566666666666666,80.19666666666667,90.99000000000001,29.849999999999998,21.546666666666667,7.77,0.8066666666666666,25.316666666666666,7.6000000000000005,4.4996,97.81,24.173333333333332,2.3514666666666666,9.7096
COOPELESCA,2020,9,24.933333333333334,1.0033333333333332,79.41333333333333,89.55333333333334,29.26,20.36,4.853333333333333,0.8833333333333333,25.27,11.463333333333333,5.017666666666667,97.79,23.963333333333335,2.451166666666667,9.690199999999999
COOPELESCA,2020,10,24.75333333333333,1.0433333333333332,85.91000000000001,91.57333333333334,28.736666666666668,21.213333333333335,6.1433333333333335,0.96,25.106666666666666,17.546666666666667,4.286966666666667,97.70666666666666,23.986666666666665,2.1485333333333334,9.689433333333334
COOPELESCA,2020,11,24.42,1.2833333333333334,80.14,91.80333333333333,28.916666666666668,21.403333333333332,6.003333333333333,0.9766666666666666,24.72666666666667,27.456666666666667,3.9263333333333335,97.71999999999998,23.679999999999996,1.9382,9.6472
COOPELESCA,2020,12,23.776666666666667,1.71,60.25333333333333,90.18,27.71666666666667,19.956666666666667,5.663333333333333,0.9066666666666666,24.136666666666667,5.836666666666666,4.006566666666666,97.90333333333335,22.883333333333336,1.5546,9.484233333333334
COOPELESCA,2021,1,23.793333333333333,1.9366666666666665,61.63333333333333,87.53666666666668,27.88,19.923333333333336,4.846666666666667,0.7799999999999999,24.153333333333332,1.7133333333333332,4.345133333333334,97.87,22.636666666666667,1.8630666666666666,9.422233333333333
COOPELESCA,2021,2,24.506666666666664,1.9766666666666666,49.25,80.58666666666666,29.766666666666666,19.61,4.5600000000000005,0.6333333333333333,24.86,0.7733333333333334,5.247733333333334,97.88,22.55333333333333,1.9788,9.4687
COOPELESCA,2021,3,25.236666666666668,2.2133333333333334,53.55666666666667,74.81333333333333,32.14,19.036666666666665,4.37,0.5366666666666666,25.596666666666664,2.6566666666666667,5.799133333333334,97.92333333333333,22.53,2.0758,9.494966666666668
COOPELESCA,2021,4,25.583333333333332,1.75,76.01333333333334,81.24,32.18333333333333,21.336666666666662,6.913333333333334,0.5966666666666667,25.96666666666667,7.476666666666667,4.8509,97.79,23.633333333333336,2.2893666666666665,9.884133333333333
COOPELESCA,2021,5,25.456666666666667,1.71,76.61,85.55333333333333,31.453333333333333,21.566666666666666,7.726666666666667,0.6766666666666666,25.853333333333335,8.333333333333334,4.323799999999999,97.87333333333333,24.03333333333333,2.1572333333333336,9.914299999999999
COOPELESCA,2021,6,25.22,1.2233333333333334,80.57000000000001,89.23,31.176666666666666,21.38,5.95,0.7399999999999999,25.55666666666667,12.086666666666668,4.646733333333334,97.87666666666667,24.19333333333333,2.414433333333333,9.805666666666667
COOPELESCA,2021,7,25.176666666666666,1.4633333333333336,79.61666666666667,90.32333333333334,29.290000000000003,21.30333333333333,9.883333333333333,0.7999999999999999,25.486666666666665,8.25,4.0199,97.89,24.28333333333333,2.1035,9.7776
COOPELESCA,2021,8,24.84,1.1066666666666667,88.99666666666667,90.38,29.26,21.11,7.516666666666667,0.8433333333333334,25.143333333333334,14.693333333333333,4.3033,97.87333333333333,23.94666666666667,2.4187333333333334,9.778233333333333
COOPELESCA,2021,9,24.883333333333336,0.9899999999999999,83.65666666666667,90.72333333333331,29.69333333333333,21.439999999999998,5.723333333333334,0.93,25.133333333333336,11.04,4.665533333333333,97.85666666666667,24.026666666666667,2.3813,9.7433
COOPELESCA,2021,10,25.150000000000002,1.02,74.82666666666667,90.17,29.503333333333334,21.51,5.166666666666667,0.9333333333333332,25.433333333333337,6.806666666666666,4.541899999999999,97.79333333333334,24.243333333333336,2.1002,9.712366666666668
COOPELESCA,2021,11,24.433333333333334,1.4466666666666665,72.23,89.39333333333333,28.723333333333333,20.560000000000002,6.239999999999999,0.85,24.77333333333333,2.1133333333333333,3.8759,97.87333333333333,23.456666666666667,1.6709666666666667,9.625933333333334
COOPELESCA,2021,12,24.333333333333332,1.7733333333333334,58.64333333333334,88.56333333333333,28.373333333333335,20.583333333333332,5.41,0.7466666666666667,24.63,2.1833333333333336,4.203733333333333,97.87,23.27333333333333,1.6599666666666666,9.523466666666666
COOPELESCA,2022,1,23.986666666666668,1.99,49.76333333333333,80.74666666666667,29.55666666666666,19.62,4.673333333333333,0.6133333333333333,24.276666666666667,0.8266666666666667,4.663266666666667,97.96999999999998,22.05,1.7211333333333334,9.337133333333334
COOPELESCA,2022,2,24.843333333333334,2.2033333333333336,47.916666666666664,74.01666666666667,30.81,18.98,4.276666666666666,0.5233333333333333,25.133333333333336,0.8166666666666665,5.3127,97.95666666666666,22.066666666666666,1.9088666666666667,9.369200000000001
COOPELESCA,2022,3,25.376666666666665,2.04,53.656666666666666,76.78333333333333,32.31,20.673333333333332,4.996666666666666,0.5466666666666667,25.77,5.413333333333334,5.4152,97.90333333333335,22.903333333333332,2.0643,9.674033333333332
COOPELESCA,2022,4,25.906666666666666,1.6633333333333333,74.40666666666668,78.60666666666667,33.25,20.836666666666666,5.783333333333334,0.5633333333333334,26.326666666666668,5.53,4.930233333333333,97.77,23.61,2.2146000000000003,9.987533333333333
COOPELESCA,2022,5,25.493333333333336,1.0566666666666666,86.08,88.00999999999999,31.52666666666667,21.526666666666667,6.71,0.6699999999999999,25.883333333333336,9.25,4.513,97.79333333333334,24.326666666666668,2.306433333333333,10.064633333333333
COOPELESCA,2022,6,24.463333333333335,1.0966666666666667,91.13333333333333,91.56666666666666,29.666666666666668,20.653333333333332,8.613333333333333,0.8066666666666666,24.81,14.9,4.220833333333333,97.81666666666666,23.686666666666667,2.3489666666666666,9.918333333333333
COOPELESCA,2022,7,24.953333333333333,1.4133333333333333,84.71,91.38,28.97,21.936666666666667,9.67,0.8433333333333334,25.213333333333335,6.609999999999999,3.8186666666666667,97.84333333333332,24.156666666666666,2.1041000000000003,9.984333333333334
COOPELESCA,2022,8,24.8,1.1933333333333334,82.28333333333335,89.24,29.439999999999998,20.2,8.93,0.8099999999999999,25.083333333333332,5.286666666666666,4.241866666666667,97.83666666666666,23.793333333333333,2.1375333333333333,9.9124
COOPELESCA,2022,9,24.873333333333335,0.9966666666666667,86.89,90.12666666666667,29.316666666666666,21.626666666666665,6.6066666666666665,0.8266666666666667,25.143333333333334,9.603333333333333,4.6724000000000006,97.79,23.959999999999997,2.3236,9.909999999999998
COOPELESCA,2022,10,24.76,1.1066666666666667,75.33,90.79666666666667,29.070000000000004,21.53,6.1933333333333325,0.8766666666666666,25.046666666666667,7.533333333333334,4.281766666666667,97.80333333333333,23.91333333333333,1.9421333333333333,9.878033333333333
COOPELESCA,2022,11,24.436666666666667,1.1466666666666667,81.10666666666667,92.35666666666667,28.97,21.30666666666667,7.816666666666666,0.9033333333333333,24.733333333333334,14.326666666666668,3.4044000000000003,97.79,23.75333333333333,1.7455666666666667,9.926966666666667
COOPELESCA,2022,12,23.83666666666667,1.8333333333333333,52.73666666666667,88.83999999999999,27.959999999999997,20.12666666666667,5.293333333333333,0.8566666666666668,24.16333333333333,1.7866666666666668,4.1377999999999995,97.89666666666666,22.813333333333333,1.5294333333333334,9.5981
COOPELESCA,2023,1,23.78,1.9933333333333334,57.03333333333333,86.3,28.166666666666668,19.863333333333333,5.506666666666667,0.71,24.143333333333334,1.4333333333333336,4.171766666666667,97.99000000000001,22.49333333333333,1.6368333333333334,9.634366666666667
COOPELESCA,2023,2,24.46666666666667,2.5033333333333334,48.48,78.71666666666665,30.426666666666666,19.236666666666668,5.93,0.5866666666666668,24.80333333333333,1.6166666666666665,4.858899999999999,97.95666666666666,22.30333333333333,1.7187333333333334,9.625133333333332
COOPELESCA,2023,3,24.959999999999997,1.86,59.419999999999995,78.47,31.773333333333337,20.73,6.666666666666667,0.5499999999999999,25.333333333333332,3.5566666666666666,4.866866666666667,97.92333333333333,22.713333333333335,1.8930666666666667,9.7713
COOPELESCA,2023,4,26.41333333333333,1.8099999999999998,54.71,71.63666666666667,34.663333333333334,20.666666666666668,4.866666666666666,0.5166666666666666,26.74666666666667,1.8733333333333333,5.561466666666667,97.80333333333333,23.22666666666667,2.1483000000000003,9.801633333333333
COOPELESCA,2023,5,27.25333333333333,1.5599999999999998,68.40333333333334,76.10000000000001,34.443333333333335,22.323333333333334,4.956666666666667,0.5299999999999999,27.55666666666667,6.743333333333333,5.1809,97.75,24.650000000000002,2.394633333333333,10.094700000000001
COOPELESCA,2023,6,26.123333333333335,1.14,84.42333333333333,88.14999999999999,31.59,22.286666666666665,7.390000000000001,0.68,26.400000000000002,8.03,4.663666666666667,97.74333333333334,24.986666666666668,2.3601666666666667,10.111933333333333
COOPELESCA,2023,7,25.846666666666664,1.3800000000000001,86.12,89.8,30.116666666666664,22.176666666666666,9.156666666666666,0.7200000000000001,26.066666666666666,5.8566666666666665,3.9343,97.82333333333332,24.89,2.1919,10.106733333333333
COOPELESCA,2023,8,26.043333333333333,1.22,81.26333333333334,87.56333333333333,31.399999999999995,22.106666666666666,8.513333333333334,0.7133333333333333,26.290000000000003,5.6000000000000005,4.303366666666666,97.77,24.846666666666664,2.220333333333333,10.096566666666666
COOPELESCA,2023,9,26.23,1.2066666666666668,79.98666666666666,86.54666666666667,31.459999999999997,21.05333333333333,6.22,0.6966666666666667,26.47,5.053333333333334,4.5609,97.74,24.916666666666668,2.1768,10.068633333333333
COOPELESCA,2023,10,25.679999999999996,0.9433333333333334,86.77999999999999,90.88666666666666,29.983333333333334,22.290000000000003,5.789999999999999,0.7766666666666667,25.923333333333332,11.799999999999999,4.321466666666667,97.69666666666667,24.843333333333334,2.1627,10.068
COOPELESCA,2023,11,25.223333333333333,1.1866666666666665,80.40333333333332,92.41333333333334,29.66333333333333,21.30333333333333,6.7299999999999995,0.8566666666666668,25.46666666666667,7.653333333333333,3.631133333333333,97.68,24.540000000000003,1.8376000000000001,10.0564
COOPELESCA,2023,12,24.993333333333336,1.7333333333333334,60.076666666666675,88.89666666666666,29.183333333333334,20.263333333333335,5.623333333333334,0.7666666666666666,25.333333333333332,2.8766666666666665,4.0628,97.80666666666667,23.963333333333335,1.6259,9.863733333333334
COOPELESCA,2024,1,25.316666666666663,1.9766666666666666,50.25,83.23666666666666,30.606666666666666,21.043333333333333,6.28,0.6333333333333334,25.616666666666664,0.6,4.2123,97.89666666666666,23.666666666666668,1.5878666666666668,9.873333333333333
COOPELESCA,2024,2,25.186666666666667,2.0233333333333334,51.830000000000005,76.49,33.39333333333334,18.503333333333334,5.926666666666667,0.5466666666666667,25.52,2.203333333333333,5.013933333333333,97.92333333333333,22.703333333333333,1.8554000000000002,9.781266666666667
COOPELESCA,2024,3,27.383333333333336,1.8,44.07,70.34666666666666,36.32333333333333,20.723333333333333,5.636666666666667,0.5033333333333333,27.679999999999996,1.0033333333333332,5.5828999999999995,97.82333333333334,24.03,1.9989333333333335,9.9938
COOPELESCA,2024,4,27.456666666666667,1.88,60.550000000000004,72.42,35.57666666666667,21.77333333333333,5.366666666666666,0.49666666666666665,27.76,3.1633333333333336,5.2965333333333335,97.82666666666667,24.343333333333334,2.0878333333333337,10.068466666666666
COOPELESCA,2024,5,27.49,1.2433333333333334,69.85666666666667,79.92,35.413333333333334,22.19666666666667,5.776666666666666,0.58,27.826666666666668,29.150000000000002,4.890066666666667,97.7,25.313333333333333,2.3062666666666667,10.256733333333333
COOPELESCA,2024,6,25.84,0.9766666666666666,89.58333333333333,91.56333333333333,30.349999999999998,22.846666666666668,6.6066666666666665,0.9,26.116666666666664,22.820000000000004,4.5596000000000005,97.75999999999999,25.070000000000004,2.5412,10.115633333333333
COOPELESCA,2024,7,25.560000000000002,1.29,91.93666666666667,92.92666666666666,29.153333333333332,21.633333333333336,11.81,0.98,25.810000000000002,15.01,3.5016666666666665,97.80333333333333,24.926666666666666,2.1301,10.109266666666667
COOPELESCA,2024,8,25.743333333333336,1.1066666666666667,85.11,90.99333333333334,29.7,21.92,6.976666666666667,0.96,25.94666666666667,5.82,4.249266666666666,97.87333333333333,24.916666666666668,2.3621666666666665,10.053266666666667
COOPELESCA,2024,9,25.643333333333334,0.9933333333333333,87.51333333333334,90.89666666666666,29.80666666666667,22.063333333333333,7.396666666666666,0.9500000000000001,25.939999999999998,12.563333333333333,4.3045,97.69333333333333,24.810000000000002,2.3518000000000003,10.0632
COOPELESCA,2024,10,25.376666666666665,1.1866666666666668,82.17333333333333,91.60333333333334,29.543333333333333,22.060000000000002,6.736666666666667,0.9633333333333334,25.686666666666667,9.496666666666668,4.194500000000001,97.77666666666669,24.606666666666666,2.0138,10.038933333333333
COOPELESCA,2024,11,24.543333333333333,1.0666666666666667,82.88,93.0,28.626666666666665,20.5,7.260000000000001,0.9899999999999999,24.939999999999998,32.07,3.6474333333333333,97.73,23.919999999999998,1.7828666666666664,9.980933333333333
COOPELESCA,2024,12,24.546666666666667,1.6633333333333333,74.86666666666666,91.21,28.44666666666667,20.816666666666666,8.476666666666667,0.9133333333333334,24.900000000000002,5.046666666666667,3.3081,97.87333333333333,23.75,1.5331333333333335,9.891066666666667
COOPELESCA,2025,1,24.393333333333334,1.9000000000000001,69.92,88.87,28.34,20.253333333333334,6.633333333333333,0.8166666666666668,24.75333333333333,2.23,3.803933333333333,97.96,23.376666666666665,1.7416,9.821266666666666
COOPELESCA,2025,2,24.80333333333333,1.99,60.99,83.83,30.23,21.003333333333334,4.79,0.68,25.146666666666665,1.1300000000000001,4.757000000000001,97.90000000000002,23.236666666666668,1.9693666666666667,9.722233333333334
COOPELESCA,2025,3,26.01,1.9166666666666667,50.31666666666666,75.01333333333334,33.016666666666666,21.30666666666667,5.083333333333333,0.5466666666666667,26.376666666666665,1.1733333333333331,5.452233333333333,97.91000000000001,23.320000000000004,1.9039333333333335,9.735733333333334
COOPELESCA,2025,4,26.096666666666664,1.9566666666666668,69.86999999999999,78.02666666666666,33.02333333333333,21.326666666666668,5.91,0.5933333333333334,26.47,7.88,4.851066666666667,97.85666666666667,23.77333333333333,2.109166666666667,10.0057
COOPELESCA,2025,5,26.25333333333333,1.46,83.52333333333333,87.35333333333334,31.926666666666666,22.849999999999998,6.25,0.66,26.606666666666666,9.106666666666667,4.414166666666667,97.79333333333334,25.016666666666666,2.3915333333333333,10.1743
COOPELESCA,2025,6,25.26,1.2366666666666666,94.83333333333333,91.82666666666667,29.290000000000003,21.953333333333333,11.17,0.8133333333333334,25.55666666666667,13.673333333333332,3.620266666666667,97.84666666666668,24.52,2.205433333333333,10.113033333333334
COOPELESCA,2025,7,25.356666666666666,1.5966666666666667,82.11666666666667,90.50999999999999,29.333333333333332,22.753333333333334,11.49,0.8266666666666667,25.650000000000002,11.6,3.6590000000000003,97.90666666666668,24.483333333333334,2.0197333333333334,10.018500000000001
COOPELESCA,2025,8,25.343333333333334,1.2933333333333332,82.15333333333332,90.65333333333332,29.24,21.626666666666665,6.646666666666667,0.8366666666666666,25.623333333333335,4.683333333333334,4.3572999999999995,97.88333333333333,24.48,2.3878,9.990033333333335
COOPELESCA,2025,9,25.403333333333336,1.01,88.53666666666668,90.71999999999998,29.323333333333334,22.233333333333334,6.93,0.86,25.633333333333336,10.773333333333333,4.200966666666667,97.83,24.546666666666667,2.2506,10.0258
COOPELESCA,2025,10,24.92,0.9733333333333333,86.52333333333333,91.42999999999999,28.776666666666667,21.849999999999998,5.876666666666666,0.9566666666666667,25.209999999999997,12.906666666666666,4.238366666666667,97.74333333333334,24.143333333333334,2.2014,9.960133333333333
COOPELESCA,2025,11,24.666666666666668,1.4866666666666666,78.63333333333334,91.86,29.116666666666664,20.82,7.233333333333333,0.9266666666666667,24.953333333333333,4.22,3.5074,97.82666666666667,23.929999999999996,1.7748000000000002,9.9136
COOPELESCA,2025,12,24.203333333333333,1.6166666666666665,-999.0,89.25666666666666,27.993333333333336,21.099999999999998,-999.0,0.84,24.52333333333333,3.2433333333333336,-999.0,97.86333333333333,23.22,-999.0,-999.0
COOPEGUANACASTE,2020,1,27.89,5.27,34.98,71.325,34.305,23.314999999999998,4.94,0.56,28.545,0.335,5.2942,100.015,24.875,1.644,9.6821
COOPEGUANACASTE,2020,2,29.119999999999997,5.76,19.09,64.24000000000001,35.685,23.655,6.15,0.515,30.04,0.14500000000000002,6.2446,99.99000000000001,25.105,1.577,9.6125
COOPEGUANACASTE,2020,3,29.525,5.029999999999999,14.48,60.215,36.790000000000006,23.759999999999998,5.2,0.505,30.494999999999997,0.07,6.9108,100.045,24.9,1.6286,9.5647
COOPEGUANACASTE,2020,4,29.58,3.315,44.75,65.785,37.150000000000006,24.015,3.81,0.525,30.735,2.0999999999999996,6.2256,99.995,25.689999999999998,2.2051,9.941
COOPEGUANACASTE,2020,5,28.825,2.88,82.2,75.11,35.8,24.445,5.37,0.585,29.645,6.9350000000000005,5.027,99.965,26.215,2.5894,10.1654
COOPEGUANACASTE,2020,6,27.11,2.85,84.64,85.87,30.975,24.265,5.64,0.895,27.47,10.870000000000001,4.8974,100.0,25.8,2.5366,10.0272
COOPEGUANACASTE,2020,7,27.02,2.64,75.29,84.075,31.15,23.785,5.0,0.9199999999999999,27.31,7.03,5.147,99.98,25.525,2.6016,9.9348
COOPEGUANACASTE,2020,8,26.825,3.24,80.0,86.47,31.310000000000002,24.035,7.74,0.895,27.134999999999998,8.219999999999999,4.6774,99.97,25.575,2.2841,10.0205
COOPEGUANACASTE,2020,9,26.689999999999998,2.2199999999999998,79.36,85.945,30.25,24.244999999999997,5.76,0.975,27.09,15.399999999999999,5.25,99.975,25.39,2.3112,9.996
COOPEGUANACASTE,2020,10,26.42,2.725,83.44,87.555,30.375,24.189999999999998,6.15,0.985,26.765,19.435,4.4928,99.91,25.29,2.1485,9.9739
COOPEGUANACASTE,2020,11,25.939999999999998,3.3600000000000003,74.34,88.705,29.7,23.34,6.15,0.985,26.19,36.905,3.9324,99.945,24.925,1.7914,9.9206
COOPEGUANACASTE,2020,12,25.75,4.215,38.64,84.82,30.060000000000002,21.825,4.5,0.855,25.925,1.745,5.1163,100.005,24.335,1.4198,9.5592
COOPEGUANACASTE,2021,1,26.67,4.68,35.68,76.67,32.540000000000006,22.185000000000002,4.62,0.64,26.9,0.19,5.2735,99.945,24.32,1.5504,9.5222
COOPEGUANACASTE,2021,2,28.485,5.0,19.66,65.035,35.025000000000006,22.385,5.32,0.53,29.28,0.05,6.2657,99.94,24.625,1.5377,9.4872
COOPEGUANACASTE,2021,3,29.095,5.22,28.08,61.135000000000005,35.855000000000004,22.759999999999998,4.86,0.515,30.11,0.33999999999999997,6.6101,99.97,24.625,1.6574,9.5362
COOPEGUANACASTE,2021,4,28.54,3.665,63.77,71.455,36.085,24.189999999999998,4.8,0.585,29.35,4.96,5.9165,99.89,25.475,2.4254,9.9802
COOPEGUANACASTE,2021,5,27.835,3.035,67.41,78.595,32.925,23.555,3.93,0.7050000000000001,28.305,5.765000000000001,5.61,99.99000000000001,25.71,2.4847,10.1047
COOPEGUANACASTE,2021,6,27.31,2.38,76.86,82.36,33.335,24.335,5.54,0.8,27.845,14.545,5.1439,100.03999999999999,25.615000000000002,2.3203,10.0368
COOPEGUANACASTE,2021,7,27.314999999999998,2.8099999999999996,73.96,83.41,31.509999999999998,24.195,5.71,0.905,27.585,6.835,5.1451,100.015,25.75,2.3388,10.0382
COOPEGUANACASTE,2021,8,26.814999999999998,2.3600000000000003,83.88,85.14,31.095,23.98,6.74,0.935,27.28,17.66,4.8593,100.03999999999999,25.43,2.441,10.0274
COOPEGUANACASTE,2021,9,26.740000000000002,2.1799999999999997,79.08,85.17500000000001,30.65,23.86,5.89,0.985,27.17,15.515,5.1533,100.03999999999999,25.365000000000002,2.262,9.989
COOPEGUANACASTE,2021,10,27.035,2.125,73.02,85.35,30.655,24.37,4.48,0.97,27.354999999999997,6.220000000000001,4.9406,99.97,25.67,2.0102,9.9775
COOPEGUANACASTE,2021,11,26.375,3.365,57.35,84.42,30.22,23.255,4.07,0.855,26.42,0.77,4.8427,100.0,24.92,1.6927,9.8136
COOPEGUANACASTE,2021,12,27.195,3.9399999999999995,33.39,76.89,32.995000000000005,22.945,4.68,0.63,27.46,0.335,5.0858,99.96000000000001,24.869999999999997,1.4844,9.6871
COOPEGUANACASTE,2022,1,27.79,4.875,20.52,65.78,34.275000000000006,22.77,5.19,0.53,28.495,0.065,5.6654,100.03999999999999,24.02,1.3589,9.414
COOPEGUANACASTE,2022,2,28.28,4.915,20.58,61.58,34.93,22.035,4.53,0.505,28.955,0.05,6.3343,100.005,23.895000000000003,1.5343,9.3583
COOPEGUANACASTE,2022,3,28.725,4.41,27.3,65.215,35.504999999999995,23.685000000000002,4.79,0.5349999999999999,29.605,2.12,6.4814,99.965,24.825,1.7626,9.6708
COOPEGUANACASTE,2022,4,29.175,3.37,61.16,68.39500000000001,36.225,24.615000000000002,4.49,0.53,30.39,2.495,5.8325,99.875,25.66,2.2265,10.1611
COOPEGUANACASTE,2022,5,27.630000000000003,2.195,79.65,81.525,32.825,24.86,7.13,0.7050000000000001,28.395,8.75,5.0594,99.97,25.814999999999998,2.3009,10.2478
COOPEGUANACASTE,2022,6,26.115000000000002,2.66,91.1,86.39500000000001,29.985,23.564999999999998,8.08,0.915,26.71,11.205,4.499,100.03999999999999,24.87,2.37,10.0877
COOPEGUANACASTE,2022,7,26.875,2.625,79.52,85.485,30.950000000000003,23.955,7.09,0.9299999999999999,27.075,5.36,4.7465,99.99000000000001,25.53,2.316,10.1438
COOPEGUANACASTE,2022,8,26.765,2.56,78.9,84.395,31.13,23.52,7.06,0.8600000000000001,27.18,4.65,4.9049,99.99000000000001,25.305,2.1586,10.0918
COOPEGUANACASTE,2022,9,26.490000000000002,2.525,87.96,86.46000000000001,30.935000000000002,24.259999999999998,7.63,0.8799999999999999,27.07,8.055,4.555,100.0,25.25,2.2354,10.1318
COOPEGUANACASTE,2022,10,26.490000000000002,2.76,68.26,87.22,30.675,23.785,5.4,0.9299999999999999,26.755000000000003,6.705,4.9238,99.98,25.310000000000002,1.92,10.0438
COOPEGUANACASTE,2022,11,26.085,2.71,75.76,87.97,30.055,23.525,6.27,0.935,26.35,15.345,3.9734,99.96000000000001,24.995,1.854,10.0594
COOPEGUANACASTE,2022,12,26.049999999999997,4.255,27.11,83.00999999999999,31.025,21.89,5.24,0.8300000000000001,26.1,0.38,5.1259,99.985,24.439999999999998,1.3639,9.5892
COOPEGUANACASTE,2023,1,27.035,5.08,31.65,73.8,33.17,22.189999999999998,5.42,0.6,27.48,0.25,5.3155,100.055,24.34,1.4378,9.6391
COOPEGUANACASTE,2023,2,28.245,6.55,12.3,64.85,35.285,23.185000000000002,6.16,0.52,28.935,0.12,6.4342,99.975,24.355,1.404,9.51
COOPEGUANACASTE,2023,3,28.46,4.105,40.76,67.645,35.25,23.505,6.19,0.5349999999999999,29.44,1.87,5.9117,100.005,24.905,1.8247,9.8506
COOPEGUANACASTE,2023,4,29.89,3.95,46.76,62.665,36.595,24.36,3.77,0.515,31.240000000000002,0.8,6.2954,99.88,25.6,2.221,9.984
COOPEGUANACASTE,2023,5,30.08,3.26,60.59,68.87,37.155,25.505,4.76,0.55,31.07,5.73,5.6827,99.86500000000001,26.619999999999997,2.3359,10.29
COOPEGUANACASTE,2023,6,28.17,2.62,80.09,81.72999999999999,32.61,25.56,6.51,0.755,28.58,5.54,5.2282,99.91,26.415,2.2889,10.2773
COOPEGUANACASTE,2023,7,28.515,3.0949999999999998,78.65,79.61500000000001,33.22,24.89,5.15,0.73,28.8,3.17,5.178,99.94,26.5,2.4067,10.2871
COOPEGUANACASTE,2023,8,28.6,2.785,77.84,78.375,34.22,23.71,6.6,0.6699999999999999,29.119999999999997,4.17,4.9296,99.92,26.43,2.3508,10.3099
COOPEGUANACASTE,2023,9,29.130000000000003,2.325,75.83,75.64500000000001,34.655,24.79,5.08,0.665,29.665,4.984999999999999,5.4379,99.875,26.615000000000002,2.1595,10.3296
COOPEGUANACASTE,2023,10,27.36,2.84,85.21,85.79,31.82,24.869999999999997,6.35,0.825,27.895,11.745000000000001,4.5876,99.905,26.045,2.1571,10.2749
COOPEGUANACASTE,2023,11,27.345,2.7199999999999998,71.35,85.21000000000001,31.42,24.48,5.06,0.94,27.560000000000002,5.545,4.4986,99.83500000000001,25.965,1.8413,10.182
COOPEGUANACASTE,2023,12,27.47,4.405,35.97,80.595,32.455,22.134999999999998,5.54,0.735,27.625,0.71,4.9886,99.89,25.575000000000003,1.3747,9.8844
COOPEGUANACASTE,2024,1,28.755000000000003,4.945,20.74,70.9,35.004999999999995,23.43,6.54,0.565,29.4,0.08499999999999999,5.4938,99.955,25.659999999999997,1.3774,9.8609
