"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Octubre   ","2019","CNFL","Ventas a ICE distribución y a la CNFL","","276654617","15202380687.79","15368390866.72","54.95","55.55","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","ICE","Ventas a ICE distribución y a la CNFL","","353655557.47","18831092668.64","19036785238.46","53.25","53.83","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","630310174.47","34033473356.43","34405176105.18","53.99","54.58","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1612366","86176970.96","87176025.02","53.45","54.07","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","COOPEGUANACASTE","Ventas al servicio de Distribución","","16282084","850673109.93","859910333.49","52.25","52.81","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","COOPELESCA","Ventas al servicio de Distribución","","11617657","625839565.69","632628067.26","53.87","54.45","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","COOPESANTOS","Ventas al servicio de Distribución","","5151155.33","288255816.13","291427500.36","55.96","56.58","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","ESPH","Ventas al servicio de Distribución","","26291009","1465845947.17","1481792531.27","55.75","56.36","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","JASEC","Ventas al servicio de Distribución","","39896215","2137266825.02","2160511759.75","53.57","54.15","IV Trimestre","Generacion","2019 4"
"Octubre   ","2019","TOTAL NACIONAL","Ventas al servicio de Distribución","","100850486.33","5454058234.91","5513446217.15","54.08","54.67","IV Trimestre","Generacion","2019 4"
"Setiembre ","2019","CNFL","Alumbrado Público","","7171250.33","472227302.89","472227302.89","65.85","65.85","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEALFARORUIZ","Alumbrado Público","","40935.51","2299757.02","2299757.02","56.18","56.18","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEGUANACASTE","Alumbrado Público","","610288.3","40956447.81","40956447.81","67.11","67.11","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPELESCA","Alumbrado Público","","723568.17","49559407.48","49559407.48","68.49","68.49","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPESANTOS","Alumbrado Público","","281702","18383872.52","18383872.52","65.26","65.26","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ESPH","Alumbrado Público","","795811.34","54194752.39","54194752.39","68.1","68.1","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ICE","Alumbrado Público","","10570348.8","720457144.19","720457144.19","68.16","68.16","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","JASEC","Alumbrado Público","","1130331.9","77786140.7","77786140.7","68.82","68.82","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Alumbrado Público","","21324236.35","1435864825","1435864825","67.33","67.33","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","CNFL","Comercios y servicios","70484","96920682.31","10990993504","11383213415","113.4","117.45","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEALFARORUIZ","Comercios y servicios","607","404224","54866567","55305885","135.73","136.82","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEGUANACASTE","Comercios y servicios","13007","18047289.21","1708996109","1735775505","94.7","96.18","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPELESCA","Comercios y servicios","12177","14324524.23","1391913766","1397484892","97.17","97.56","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPESANTOS","Comercios y servicios","3792","1662783","272040323","275245719","163.61","165.53","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ESPH","Comercios y servicios","11067","15500171","1563997415","1604701702","100.9","103.53","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ICE","Comercios y servicios","90847","72076267","8800029239","9120431590","122.09","126.54","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","JASEC","Comercios y servicios","13747","11911388","1130580660","1164081069","94.92","97.73","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Comercios y servicios","215728","230847328.75","25913417583","26736239777","112.25","115.82","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","CNFL","Industrial","1446","5891774","710590510","735938020","120.61","124.91","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEALFARORUIZ","Industrial","707","479690","56304572","56966869","117.38","118.76","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEGUANACASTE","Industrial","233","632512.23","70513676","71619072","111.48","113.23","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPELESCA","Industrial","1749","4146367.87","410727952","412383171","99.06","99.46","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPESANTOS","Industrial","224","143870","24990486","25284984","173.7","175.75","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ESPH","Industrial","361","8674228","755635532","776881757","87.11","89.56","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ICE","Industrial","3467","9759670","1262646798","1308639536","129.37","134.09","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","JASEC","Industrial","376","3849334","331827421","341644718","86.2","88.75","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Industrial","8563","33577446.1","3623236947","3729358127","107.91","111.07","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","CNFL","Media tensión a","299","54185005","4600107140","4764338780","84.9","87.93","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPELESCA","Media tensión a","8","5008320","443770387","445556216","88.61","88.96","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPESANTOS","Media tensión a","7","574541","53592547","54226273","93.28","94.38","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ESPH","Media tensión a","8","2355002.24","219362025","224500897","93.15","95.33","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ICE","Media tensión a","644","66321756","5750413002","5959490332","86.7","89.86","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","JASEC","Media tensión a","32","8224870","587649060","605161003","71.45","73.58","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Media tensión a","998","136669494.24","11654894161","12053273501","85.28","88.19","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","JASEC","Media tensión b","2","4564000","268966435","276981635","58.93","60.69","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ICE","Media tensión b","17","32144225","2056807570","2131677414","63.99","66.32","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Media tensión b","19","36708225","2325774005","2408659049","63.36","65.62","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","CNFL","Preferencial","2710","9830498","658610685","682109555","67","69.39","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPESANTOS","Preferencial","442","158713","22680591","22947825","142.9","144.59","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ESPH","Preferencial","768","3110156","241361657","247027913","77.6","79.43","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ICE","Preferencial","6962","12997180","949766611","984384907","73.07","75.74","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","JASEC","Preferencial","631","1111055","70102034","72179840","63.1","64.97","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Preferencial","11513","27207602","1942521578","2008650040","71.4","73.83","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","CNFL","Promocional","39","782533","67088530","69463995","85.73","88.77","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Promocional","39","782533","67088530","69463995","85.73","88.77","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","CNFL","Residencial","493081","115084156","9793155213","10142737065","85.1","88.13","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEALFARORUIZ","Residencial","6262","1324332","116966332","120279593","88.32","90.82","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPEGUANACASTE","Residencial","67257","19904764.1","1664761622","1690830963","83.64","84.95","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPELESCA","Residencial","86030","14935883.56","1212705166","1217527051","81.19","81.52","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","COOPESANTOS","Residencial","42257","5953681","560669766","567288939","94.17","95.28","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ESPH","Residencial","76385","18873013","1710173722","1750358520","90.61","92.74","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","ICE","Residencial","698454","126875772","12483450285","12937688505","98.39","101.97","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","JASEC","Residencial","85464","19701801","1491838985","1536295206","75.72","77.98","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Residencial","1555190","322653402.66","29033721091","29963005842","89.98","92.86","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","CNFL","Residencial horaria","7020","3353246","281366300","291414105","83.91","86.91","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Residencial horaria","7020","3353246","281366300","291414105","83.91","86.91","III Trimestre","Distribucion","2019 3"
"Setiembre ","2019","Usuarios Directos","Usuarios Directos","14","21051006","792273670","842161924","37.64","40.01","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","CNFL","Ventas a ICE distribución y a la CNFL","","278387888","15318654343.51","16302508765.1","55.03","58.56","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","ICE","Ventas a ICE distribución y a la CNFL","","349628502.5","18730022361.76","19932915482.3","53.57","57.01","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","628016390.5","34048676705.27","36235424247.4","54.22","57.7","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1507460","80311140.39","86024832.74","53.28","57.07","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","COOPEGUANACASTE","Ventas al servicio de Distribución","","17062071","966088336.03","1028120680.11","56.62","60.26","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","COOPELESCA","Ventas al servicio de Distribución","","9101051","464092699.18","493899287.99","50.99","54.27","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","COOPESANTOS","Ventas al servicio de Distribución","","4141713","235471000.67","252640374.61","56.85","61","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","ESPH","Ventas al servicio de Distribución","","32624821","1744876732.14","1856895994.24","53.48","56.92","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","JASEC","Ventas al servicio de Distribución","","42269283","2260389477.99","2405497940.01","53.48","56.91","III Trimestre","Generacion","2019 3"
"Setiembre ","2019","TOTAL NACIONAL","Ventas al servicio de Distribución","","106706399","5751229386.4","6123079109.69","53.9","57.38","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","CNFL","Alumbrado Público","","7458138.09","489602787.07","489602787.07","65.65","65.65","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEALFARORUIZ","Alumbrado Público","","42987.53","2615791.06","2615791.06","60.85","60.85","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEGUANACASTE","Alumbrado Público","","700268.31","44887198.64","44887198.64","64.1","64.1","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPELESCA","Alumbrado Público","","746214.36","51005201.66","51005201.66","68.35","68.35","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPESANTOS","Alumbrado Público","","291364","19014414.64","19014414.64","65.26","65.26","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ESPH","Alumbrado Público","","820160.21","55852910.23","55852910.23","68.1","68.1","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ICE","Alumbrado Público","","10906162.08","740172439.26","740172439.26","67.87","67.87","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","JASEC","Alumbrado Público","","1163455.71","80065624.85","80065624.85","68.82","68.82","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Alumbrado Público","","22128750.29","1483216367.41","1483216367.41","67.03","67.03","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","CNFL","Comercios y servicios","70460","95485947.31","10845861267","11232822210","113.59","117.64","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEALFARORUIZ","Comercios y servicios","606","367892","40687322","41445453","110.6","112.66","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEGUANACASTE","Comercios y servicios","12995","18300694.71","1729055311","1756156473","94.48","95.96","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPELESCA","Comercios y servicios","12185","14623078.88","1418581302","1424344183","97.01","97.4","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPESANTOS","Comercios y servicios","3809","1687901","276376191","279629068","163.74","165.67","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ESPH","Comercios y servicios","11087","15250779","1547926731","1587986870","101.5","104.12","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ICE","Comercios y servicios","90466","77343477","9223180461","9558978543","119.25","123.59","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","JASEC","Comercios y servicios","13606","11951741","1135474686","1172854952","95","98.13","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Comercios y servicios","215214","235011510.9","26217143271","27054217752","111.56","115.12","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","CNFL","Industrial","1448","5538981","679472860","703710940","122.67","127.05","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEALFARORUIZ","Industrial","716","553584","61232471","62290889","110.61","112.52","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEGUANACASTE","Industrial","233","643135.2","72379622","73514302","112.54","114.31","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPELESCA","Industrial","1754","4014838.71","401186651","402819207","99.93","100.33","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPESANTOS","Industrial","225","140549","23346807","23621894","166.11","168.07","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ESPH","Industrial","361","8163478","725969431","746183596","88.93","91.41","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ICE","Industrial","3478","10002438","1269760064","1316002191","126.95","131.57","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","JASEC","Industrial","375","3303012","298412956","307229311","90.35","93.01","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Industrial","8590","32360015.91","3531760862","3635372330","109.14","112.34","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","CNFL","Media tensión a","299","55924641","4648707375","4814674215","83.12","86.09","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPELESCA","Media tensión a","8","5004840","438811762","440612649","87.68","88.04","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPESANTOS","Media tensión a","7","678849","57693548","58375768","84.99","85.99","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ESPH","Media tensión a","8","2416207.73","223964836","229266343","92.69","94.89","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ICE","Media tensión a","645","69828301","5941187840","6157196758","85.08","88.18","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","JASEC","Media tensión a","32","8703190","618335875","636762283","71.05","73.16","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Media tensión a","999","142556028.73","11928701236","12336888016","83.68","86.54","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","JASEC","Media tensión b","2","4665500","275525079","283735726","59.06","60.82","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ICE","Media tensión b","16","32359664","2050861961","2125515396","63.38","65.68","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Media tensión b","18","37025164","2326387040","2409251122","62.83","65.07","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","CNFL","Preferencial","2692","9610930","643165180","666113125","66.92","69.31","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPESANTOS","Preferencial","441","145398","20653730","20897088","142.05","143.72","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ESPH","Preferencial","765","3228006","247528001","253334576","76.68","78.48","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ICE","Preferencial","6955","13177052","952354829","987068571","72.27","74.91","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","JASEC","Preferencial","626","1054178","67058547","69127567","63.61","65.57","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Preferencial","11479","27215564","1930760287","1996540927","70.94","73.36","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","CNFL","Promocional","39","820927","71965050","74530690","87.66","90.79","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Promocional","39","820927","71965050","74530690","87.66","90.79","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","CNFL","Residencial","492302","114688066","9752328912","10100398225","85.03","88.07","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEALFARORUIZ","Residencial","6242","1280220","111956051","115165292","87.45","89.96","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPEGUANACASTE","Residencial","67094","20259446.79","1701857269","1728508583","84","85.32","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPELESCA","Residencial","85933","15052002.26","1222946634","1227893448","81.25","81.58","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","COOPESANTOS","Residencial","42185","5903280","554433860","560979376","93.92","95.03","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ESPH","Residencial","76249","18837133","1706881137","1746988563","90.61","92.74","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","ICE","Residencial","697308","129140266","12785520869","13250735020","99","102.61","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","JASEC","Residencial","85475","20225022","1532929606","1579996798","75.79","78.12","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Residencial","1552788","325385436.05","29368854338","30310665305","90.26","93.15","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","CNFL","Residencial horaria","7018","3319999","278290750","288228330","83.82","86.82","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Residencial horaria","7018","3319999","278290750","288228330","83.82","86.82","III Trimestre","Distribucion","2019 3"
"Agosto    ","2019","Usuarios Directos","Usuarios Directos","13","15134943","565548367","601145293","37.37","39.72","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","CNFL","Ventas a ICE distribución y a la CNFL","","293726892","15960624134.56","16985705931.51","54.34","57.83","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","ICE","Ventas a ICE distribución y a la CNFL","","367639682.36","19588949311.63","20847003813.56","53.28","56.7","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","661366574.36","35549573446.19","37832709745.07","53.75","57.2","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1638666","92561532.97","98503267.59","56.49","60.11","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","COOPEGUANACASTE","Ventas al servicio de Distribución","","17163107","963938850.96","1025826902.94","56.16","59.77","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","COOPELESCA","Ventas al servicio de Distribución","","10230648","545540801.48","580578405.23","53.32","56.75","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","COOPESANTOS","Ventas al servicio de Distribución","","3400997","211956660.32","226344998.6","62.32","66.55","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","ESPH","Ventas al servicio de Distribución","","28073491","1536070015.35","1634681287.56","54.72","58.23","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","JASEC","Ventas al servicio de Distribución","","42969408","2278379100.01","2424643899.38","53.02","56.43","III Trimestre","Generacion","2019 3"
"Agosto    ","2019","TOTAL NACIONAL","Ventas al servicio de Distribución","","103476317","5628446961.09","5990578761.3","54.39","57.89","III Trimestre","Generacion","2019 3"
"Julio     ","2019","CNFL","Alumbrado Público","","7478166.83","490630210.88","490630210.88","65.61","65.61","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEALFARORUIZ","Alumbrado Público","","43141.98","2540088.26","2540088.26","58.88","58.88","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEGUANACASTE","Alumbrado Público","","697322.52","44907570.25","44907570.25","64.4","64.4","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPELESCA","Alumbrado Público","","742960.06","50863845.44","50863845.44","68.46","68.46","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPESANTOS","Alumbrado Público","","290755","18974671.3","18974671.3","65.26","65.26","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ESPH","Alumbrado Público","","819873.22","55833366.01","55833366.01","68.1","68.1","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ICE","Alumbrado Público","","10899529.32","739722186.18","739722186.18","67.87","67.87","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","JASEC","Alumbrado Público","","1166560.71","80279302.04","80279302.04","68.82","68.82","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Alumbrado Público","","22138309.63","1483751240.35","1483751240.35","67.02","67.02","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","CNFL","Comercios y servicios","70494","96702160.31","10843558035","11162854170","112.13","115.44","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEALFARORUIZ","Comercios y servicios","596","368733","40111791","40788215","108.78","110.62","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEGUANACASTE","Comercios y servicios","12923","17910908.65","1678402181","1702467555","93.71","95.05","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPELESCA","Comercios y servicios","12136","14468404.19","1385005978","1398203253","95.73","96.64","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPESANTOS","Comercios y servicios","3789","1621085","257517479","260829295","158.86","160.9","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ESPH","Comercios y servicios","11102","15833792","1379802949","1411041504","87.14","89.12","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ICE","Comercios y servicios","90217","74902644","8973034570","9241571639","119.8","123.38","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","JASEC","Comercios y servicios","12966","11536094","1095161933","1123247777","94.93","97.37","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Comercios y servicios","214223","233343821.15","25652594916","26341003408","109.93","112.88","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","CNFL","Industrial","1453","5822179","693845825","714626920","119.17","122.74","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEALFARORUIZ","Industrial","717","526195","57360183","58357630","109.01","110.9","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEGUANACASTE","Industrial","232","490076.22","57216103","58002562","116.75","118.35","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPELESCA","Industrial","1752","4004839.28","395913165","399572013","98.86","99.77","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPESANTOS","Industrial","227","154023","26167795","26497861","169.9","172.04","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ESPH","Industrial","361","9501727","695291364","710945665","73.18","74.82","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ICE","Industrial","3485","10225081","1291648653","1331290857","126.32","130.2","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","JASEC","Industrial","375","3468533","306210530","314478708","88.28","90.67","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Industrial","8602","34192653.5","3523653618","3613772216","103.05","105.69","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","CNFL","Media tensión a","295","57497401","4736770930","4905882055","82.38","85.32","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPELESCA","Media tensión a","8","5259480","453612734","457952353","86.25","87.07","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPESANTOS","Media tensión a","7","711054","61509236","62236692","86.5","87.53","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ESPH","Media tensión a","8","2420042.83","218939010","224079957","90.47","92.59","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ICE","Media tensión a","646","69428215","5940836589","6143060700","85.57","88.48","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","JASEC","Media tensión a","32","8999469","625497241","644137061","69.5","71.58","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Media tensión a","996","144315661.83","12037165740","12437348818","83.41","86.18","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","JASEC","Media tensión b","2","4865000","283415659","291861447","58.26","59.99","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ICE","Media tensión b","15","31528697","2010120222","2083290599","63.76","66.08","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Media tensión b","17","36393697","2293535881","2375152046","63.02","65.26","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","CNFL","Preferencial","2677","9436665","627157925","646443000","66.46","68.5","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPESANTOS","Preferencial","440","136300","18718530","18964505","137.33","139.14","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ESPH","Preferencial","757","3230350","210752918","215525195","65.24","66.72","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ICE","Preferencial","6946","12792383","924259994","953727353","72.25","74.55","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","JASEC","Preferencial","625","911431","62928780","64579074","69.04","70.85","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Preferencial","11445","26507129","1843818147","1899239127","69.56","71.65","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","CNFL","Promocional","39","852962","76315045","79035850","89.47","92.66","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Promocional","39","852962","76315045","79035850","89.47","92.66","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","CNFL","Residencial","491697","111171682","9303505971","9582469620","83.69","86.2","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEALFARORUIZ","Residencial","6231","1247009","110503354","113669938","88.61","91.15","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPEGUANACASTE","Residencial","67001","19979394.12","1655500308","1679127374","82.86","84.04","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPELESCA","Residencial","85687","15080148.37","1207257690","1218734580","80.06","80.82","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","COOPESANTOS","Residencial","42121","5673933","513631152","520409981","90.52","91.72","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ESPH","Residencial","76086","18681754","1511518208","1546145125","80.91","82.76","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","ICE","Residencial","696146","125959787","12410931126","12772404345","98.53","101.4","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","JASEC","Residencial","85915","20173826","1510282636","1546236421","74.86","76.65","III Trimestre","Distribucion","2019 3"
"Julio     ","2019","TOTAL NACIONAL","Residencial","1550884","317967533.49","28223130445","28979197384","88.76","91.14","III Trimestre","Distribucion","2019 3"
