"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Octubre   ","2018","COOPELESCA","Ventas al servicio de Distribución","","8813799","479445191.17","474519573.07","54.4","53.84","IV Trimestre","Generacion","2018 4"
"Octubre   ","2018","COOPESANTOS","Ventas al servicio de Distribución","","5569501","324676753.48","321342549.5","58.3","57.7","IV Trimestre","Generacion","2018 4"
"Octubre   ","2018","ESPH","Ventas al servicio de Distribución","","28665956","1632742416.64","1615974164","56.96","56.37","IV Trimestre","Generacion","2018 4"
"Octubre   ","2018","JASEC","Ventas al servicio de Distribución","","38509639","2108387928.53","2086733463.45","54.75","54.19","IV Trimestre","Generacion","2018 4"
"Octubre   ","2018","TOTAL NACIONAL","Ventas al servicio de Distribución","","97636432","5365488333.47","5310376222.18","54.95","54.39","IV Trimestre","Generacion","2018 4"
"Setiembre ","2018","CNFL","Alumbrado Público","","7359411.24","468806759.59","468806759.59","63.7","63.7","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEALFARORUIZ","Alumbrado Público","","50251.91","2958200.04","2958200.04","58.87","58.87","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEGUANACASTE","Alumbrado Público","","602550.42","38298104.7","38298104.7","63.56","63.56","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPELESCA","Alumbrado Público","","706569.74","44485808.3","44485808.3","62.96","62.96","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPESANTOS","Alumbrado Público","","254757.03","14850049.21","14850049.21","58.29","58.29","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ESPH","Alumbrado Público","","791142.43","49311907.85","49311907.85","62.33","62.33","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ICE","Alumbrado Público","","10421985.6","656513363.34","656513363.34","62.99","62.99","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","JASEC","Alumbrado Público","","1079846.87","69606896.64","69606896.64","64.46","64.46","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Alumbrado Público","","21266515.24","1344831089.66","1344831089.66","63.24","63.24","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","CNFL","Comercios y servicios","70106","97376179.31","11167368072","11235702535","114.68","115.38","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEALFARORUIZ","Comercios y servicios","597","315119","30957960","30833260","98.24","97.85","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEGUANACASTE","Comercios y servicios","12049","16173764.94","1433209180","1437904797","88.61","88.9","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPELESCA","Comercios y servicios","11766","13561371.3","1252664980","1254004792","92.37","92.47","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPESANTOS","Comercios y servicios","3765","1598115","253955358","254562626","158.91","159.29","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ESPH","Comercios y servicios","10722","14504727","1208356968","1212881818","83.31","83.62","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ICE","Comercios y servicios","88813","68799822","7754590623","7805019001","112.71","113.45","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","JASEC","Comercios y servicios","13287","11765392","1159844447","1164450997","98.58","98.97","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Comercios y servicios","211105","224094490.55","24260947588","24395359826","108.26","108.86","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","CNFL","Industrial","1478","5842389","712276130","716631935","121.92","122.66","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEALFARORUIZ","Industrial","717","695592","72133310","71901134","103.7","103.37","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEGUANACASTE","Industrial","237","1000094.3","99105250","99427211","99.1","99.42","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPELESCA","Industrial","1755","3779840.3","356799095","357181690","94.4","94.5","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPESANTOS","Industrial","228","148071","24067188","24124840","162.54","162.93","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ESPH","Industrial","367","8041830","597064497","599308955","74.24","74.52","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ICE","Industrial","3568","10322843","1232034428","1240051876","119.35","120.13","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","JASEC","Industrial","383","3629059","332301338","333439940","91.57","91.88","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Industrial","8733","33459718.6","3425781236","3442067581","102.39","102.87","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","CNFL","Media tensión a","289","54688659","4694335030","4723027335","85.84","86.36","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPELESCA","Media tensión a","9","5060400","422063809","422521123","83.41","83.5","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPESANTOS","Media tensión a","7","505039","47865141","47980197","94.78","95","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ESPH","Media tensión a","10","2780147.48","215597756","216403180","77.55","77.84","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ICE","Media tensión a","666","93138161","7392201912","7440306595","79.37","79.88","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","JASEC","Media tensión a","31","11808949","826896873","828586532","70.02","70.17","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Media tensión a","1012","167981355.48","13598960521","13678824962","80.96","81.43","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ICE","Media tensión b","1","5429448","350602890","352493091","64.57","64.92","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Media tensión b","1","5429448","350602890","352493091","64.57","64.92","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","CNFL","Preferencial","2587","9494253","645744830","649688895","68.01","68.43","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPESANTOS","Preferencial","438","147201","20190997","20239249","137.17","137.49","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ESPH","Preferencial","706","2412173","159470370","160051766","66.11","66.35","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ICE","Preferencial","6826","12743557","857016617","862561324","67.25","67.69","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","JASEC","Preferencial","641","1043541","69790073","70057379","66.88","67.13","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Preferencial","11198","25840725","1752212887","1762598613","67.81","68.21","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","CNFL","Promocional","41","912582","83791560","84303935","91.82","92.38","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Promocional","41","912582","83791560","84303935","91.82","92.38","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","CNFL","Residencial","483350","113044577","9723194928","9782660640","86.01","86.54","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEALFARORUIZ","Residencial","6052","1234892","102688861","102180201","83.16","82.74","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPEGUANACASTE","Residencial","65872","18345231.53","1426755370","1431298374","77.77","78.02","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPELESCA","Residencial","83223","14536475.65","1116407438","1117653270","76.8","76.89","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","COOPESANTOS","Residencial","41323","5855416","533537125","534835210","91.12","91.34","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ESPH","Residencial","74541","18895629","1423618248","1428886194","75.34","75.62","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","ICE","Residencial","683127","125684975","11505828008","11580862716","91.54","92.14","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","JASEC","Residencial","84138","20279419","1585993922","1593606291","78.21","78.58","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Residencial","1521626","317876615.18","27418023900","27571982896","86.25","86.74","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","CNFL","Residencial horaria","6827","3251767","278107475","280319970","85.53","86.21","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Residencial horaria","6827","3251767","278107475","280319970","85.53","86.21","III Trimestre","Distribucion","2018 3"
"Setiembre ","2018","Usuarios Directos","Usuarios Directos","11","18012122","657898187","665349532","36.53","36.94","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","CNFL","Ventas a ICE distribución y a la CNFL","","284241452","15655646758.86","15816874460.71","55.08","55.65","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","ICE","Ventas a ICE distribución y a la CNFL","","340766130","18139112790.75","18325928062.41","53.23","53.78","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","625007582","33794759549.61","34142802523.12","54.07","54.63","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1667290","90277619.96","91204498.35","54.15","54.7","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","COOPEGUANACASTE","Ventas al servicio de Distribución","","17381479","936165751.68","945788756.06","53.86","54.41","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","COOPELESCA","Ventas al servicio de Distribución","","9224861","444119433.34","448681277.29","48.14","48.64","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","COOPESANTOS","Ventas al servicio de Distribución","","5251872","290337566.79","293318410.92","55.28","55.85","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","ESPH","Ventas al servicio de Distribución","","30150796","1671435936.06","1688602084.14","55.44","56.01","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","JASEC","Ventas al servicio de Distribución","","36240794","1953533162.86","1973599989.48","53.9","54.46","III Trimestre","Generacion","2018 3"
"Setiembre ","2018","TOTAL NACIONAL","Ventas al servicio de Distribución","","99917092","5385869470.69","5441195016.24","53.9","54.46","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","CNFL","Alumbrado Público","","7617964.54","483301490.24","483301490.24","63.44","63.44","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEALFARORUIZ","Alumbrado Público","","52081.79","2966883.05","2966883.05","56.97","56.97","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEGUANACASTE","Alumbrado Público","","621070.44","39680190.41","39680190.41","63.89","63.89","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPELESCA","Alumbrado Público","","728407.44","45828272.33","45828272.33","62.92","62.92","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPESANTOS","Alumbrado Público","","261041.77","15249660.18","15249660.18","58.42","58.42","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ESPH","Alumbrado Público","","817250.87","50939246.66","50939246.66","62.33","62.33","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ICE","Alumbrado Público","","10815754.92","678346233.1","678346233.1","62.72","62.72","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","JASEC","Alumbrado Público","","1106344.38","71314926.21","71314926.21","64.46","64.46","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Alumbrado Público","","22019916.15","1387626902.18","1387626902.18","63.02","63.02","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","CNFL","Comercios y servicios","70112","97115166.31","11111357456","11179509750","114.41","115.12","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEALFARORUIZ","Comercios y servicios","604","360809","36425620","36850353","100.96","102.13","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEGUANACASTE","Comercios y servicios","11990","16411803.32","1439526075","1444247760","87.71","88","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPELESCA","Comercios y servicios","11743","13678861.21","1259163034","1260546769","92.05","92.15","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPESANTOS","Comercios y servicios","3767","1610096","255416261","256026890","158.63","159.01","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ESPH","Comercios y servicios","10719","14420812","1202842653","1207347069","83.41","83.72","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ICE","Comercios y servicios","88718","68939983","7759028545","7809490067","112.55","113.28","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","JASEC","Comercios y servicios","13250","12068047","1171557756","1177306908","97.08","97.56","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Comercios y servicios","210903","224605577.84","24235317400","24371325566","107.9","108.51","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","CNFL","Industrial","1485","5840282","714887905","719259715","122.41","123.15","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEALFARORUIZ","Industrial","723","503833","52572418","53141499","104.34","105.47","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEGUANACASTE","Industrial","238","570960.02","59926062","60120487","104.96","105.3","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPELESCA","Industrial","1754","3827228.86","360612996","361009524","94.22","94.33","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPESANTOS","Industrial","234","165419","26838764","26902276","162.25","162.63","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ESPH","Industrial","367","7431005","555566418","557654619","74.76","75.04","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ICE","Industrial","3593","10254503","1189890889","1197634974","116.04","116.79","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","JASEC","Industrial","386","3488083","326658589","328228837","93.65","94.1","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Industrial","8780","32081313.88","3286954041","3303951931","102.46","102.99","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","CNFL","Media tensión a","284","58584291","4891126880","4923697285","83.49","84.04","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPELESCA","Media tensión a","9","5303505.6","442640544","443136577","83.46","83.56","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPESANTOS","Media tensión a","7","470868","47230912","47344427","100.31","100.55","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ESPH","Media tensión a","10","2920030.23","219701969","220522983","75.24","75.52","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ICE","Media tensión a","663","96227660","7427670228","7476007849","77.19","77.69","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","JASEC","Media tensión a","30","12129939","839823004","843854155","69.24","69.57","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Media tensión a","1003","175636293.83","13868193537","13954563276","78.96","79.45","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ICE","Media tensión b","1","5681862","357665417","359586257","62.95","63.29","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Media tensión b","1","5681862","357665417","359586257","62.95","63.29","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","CNFL","Preferencial","2576","9416981","642434200","646357860","68.22","68.64","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPESANTOS","Preferencial","437","138559","18843338","18888363","136","136.32","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ESPH","Preferencial","700","2270340","150444253","150992764","66.27","66.51","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ICE","Preferencial","6836","13095090","869345509","874970580","66.39","66.82","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","JASEC","Preferencial","635","1052785","69726800","70068721","66.23","66.56","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Preferencial","11184","25973755","1750794100","1761278288","67.41","67.81","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","CNFL","Promocional","41","934947","83706705","84218580","89.53","90.08","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Promocional","41","934947","83706705","84218580","89.53","90.08","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","CNFL","Residencial","482701","115145558","9937623752","9998280820","86.3","86.83","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEALFARORUIZ","Residencial","6055","1273476","105258151","105485489","82.65","82.83","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPEGUANACASTE","Residencial","65818","19203645.49","1503647247","1508433067","78.3","78.55","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPELESCA","Residencial","83039","14655491.12","1126452739","1127750367","76.86","76.95","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","COOPESANTOS","Residencial","41327","5823903","530676246","531967389","91.12","91.34","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ESPH","Residencial","74424","19027577","1435150655","1440461772","75.42","75.7","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","ICE","Residencial","682412","126879278","11675097624","11751235313","92.02","92.62","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","JASEC","Residencial","84016","20417726","1596431836","1604537300","78.19","78.59","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Residencial","1519792","322426654.61","27910338250","28068151517","86.56","87.05","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","CNFL","Residencial horaria","6811","3274856","280986700","283426080","85.8","86.55","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Residencial horaria","6811","3274856","280986700","283426080","85.8","86.55","III Trimestre","Distribucion","2018 3"
"Agosto    ","2018","Usuarios Directos","Usuarios Directos","11","18272832","657294217","664731738","35.97","36.38","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","CNFL","Ventas a ICE distribución y a la CNFL","","291568868","15830440107.88","15993508867.99","54.29","54.85","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","ICE","Ventas a ICE distribución y a la CNFL","","356194646","18871695417.14","19066061499.55","52.98","53.53","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","647763514","34702135525.02","35059570367.54","53.57","54.12","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1522227","86124181.13","87008438","56.58","57.16","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","COOPEGUANACASTE","Ventas al servicio de Distribución","","13821232","733615645.04","741156863.94","53.08","53.62","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","COOPELESCA","Ventas al servicio de Distribución","","1272634","152982372.3","154556435.75","120.21","121.45","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","COOPESANTOS","Ventas al servicio de Distribución","","1679028","137011415.71","138419367.48","81.6","82.44","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","ESPH","Ventas al servicio de Distribución","","31624946","1866440724.76","1885611810.44","59.02","59.62","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","JASEC","Ventas al servicio de Distribución","","33388125","1828380442.4","1847163612.4","54.76","55.32","III Trimestre","Generacion","2018 3"
"Agosto    ","2018","TOTAL NACIONAL","Ventas al servicio de Distribución","","83308192","4804554781.34","4853916528.01","57.67","58.26","III Trimestre","Generacion","2018 3"
"Julio     ","2018","CNFL","Alumbrado Público","","7632637.71","484706289.34","484706289.34","63.5","63.5","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEALFARORUIZ","Alumbrado Público","","53838.42","3004317.63","3004317.63","55.8","55.8","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEGUANACASTE","Alumbrado Público","","673682.1","44914385.61","44914385.61","66.67","66.67","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPELESCA","Alumbrado Público","","726692.83","45698096.52","45698096.52","62.89","62.89","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPESANTOS","Alumbrado Público","","259049.52","15133276.13","15133276.13","58.42","58.42","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ESPH","Alumbrado Público","","817128.71","50931632.74","50931632.74","62.33","62.33","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ICE","Alumbrado Público","","10785332.76","676438205.62","676438205.62","62.72","62.72","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","JASEC","Alumbrado Público","","1105173.59","71239456.76","71239456.76","64.46","64.46","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Alumbrado Público","","22053535.64","1392065660.35","1392065660.35","63.12","63.12","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","CNFL","Comercios y servicios","70019","99018255.31","11153470726","11255527980","112.64","113.67","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEALFARORUIZ","Comercios y servicios","601","328961","33332158","33714595","101.33","102.49","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEGUANACASTE","Comercios y servicios","11932","15936720.28","1405179638","1413219780","88.17","88.68","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPELESCA","Comercios y servicios","11719","13910696.54","1271684716","1276564140","91.42","91.77","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPESANTOS","Comercios y servicios","3777","1582904","250420556","251571110","158.2","158.93","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ESPH","Comercios y servicios","10717","14874096","1230624333","1241984874","82.74","83.5","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ICE","Comercios y servicios","88572","67047253","7574156731","7643869576","112.97","114.01","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","JASEC","Comercios y servicios","13190","11941190","1151446873","1161169652","96.43","97.24","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Comercios y servicios","210527","224640076.13","24070315731","24277621707","107.15","108.07","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","CNFL","Industrial","1481","5959333","715637915","722109985","120.09","121.17","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEALFARORUIZ","Industrial","719","464454","47969378","48519564","103.28","104.47","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEGUANACASTE","Industrial","239","542033.48","53714671","54159275","99.1","99.92","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPELESCA","Industrial","1748","3984172.93","371431918","372834039","93.23","93.58","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPESANTOS","Industrial","232","165023","27702727","27819794","167.87","168.58","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ESPH","Industrial","370","8409242","615266344","621376645","73.17","73.89","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ICE","Industrial","3597","10298950","1196415496","1206986150","116.17","117.2","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","JASEC","Industrial","388","3656910","335970328","338634413","91.87","92.6","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Industrial","8774","33480118.41","3364108777","3392439865","100.48","101.33","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","CNFL","Media tensión a","286","58801233","4933291120","4963446470","83.9","84.41","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPELESCA","Media tensión a","9","5386454.4","448625010","450371922","83.29","83.61","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPESANTOS","Media tensión a","7","600531","58479968","58620395","97.38","97.61","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ESPH","Media tensión a","10","3000255.39","223545927","224381393","74.51","74.79","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ICE","Media tensión a","662","95546739","7444656134","7498007853","77.92","78.47","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","JASEC","Media tensión a","30","12853150","876226229","876226229","68.17","68.17","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Media tensión a","1004","176188362.79","13984824388","14071054262","79.37","79.86","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ICE","Media tensión b","1","5686726","350364236","352245862","61.61","61.94","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Media tensión b","1","5686726","350364236","352245862","61.61","61.94","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","CNFL","Preferencial","2568","9384578","629936475","635352965","67.12","67.7","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPESANTOS","Preferencial","435","125984","16968229","17055364","134.69","135.38","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ESPH","Preferencial","693","2631823","169149093","170809963","64.27","64.9","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ICE","Preferencial","6840","12701781","844002716","850941376","66.45","66.99","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","JASEC","Preferencial","632","962740","63466170","63998679","65.92","66.48","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Preferencial","11168","25806906","1723522683","1738158347","66.79","67.35","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","CNFL","Promocional","41","960710","83331450","83841075","86.74","87.27","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Promocional","41","960710","83331450","83841075","86.74","87.27","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","CNFL","Residencial","481934","115049559","9810375605","9895994945","85.27","86.02","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEALFARORUIZ","Residencial","6035","1253523","104142916","104398241","83.08","83.28","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPEGUANACASTE","Residencial","65757","18508729.17","1433328456","1441820153","77.44","77.9","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPELESCA","Residencial","82926","14592639.58","1113582488","1117934926","76.31","76.61","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","COOPESANTOS","Residencial","41242","5728196","517872673","520601428","90.41","90.88","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ESPH","Residencial","74268","18750278","1411969871","1423248910","75.3","75.91","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","ICE","Residencial","681111","123251453","11275097161","11381379222","91.48","92.34","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","JASEC","Residencial","83913","20752469","1599757927","1614734070","77.09","77.81","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Residencial","1517186","317886846.75","27266127097","27500111895","85.77","86.51","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","CNFL","Residencial horaria","6798","3257679","276877355","279225460","84.99","85.71","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Residencial horaria","6798","3257679","276877355","279225460","84.99","85.71","III Trimestre","Distribucion","2018 3"
"Julio     ","2018","Usuarios Directos","Usuarios Directos","11","19638746","682139843","689859075","34.73","35.13","III Trimestre","Generacion","2018 3"
"Julio     ","2018","CNFL","Ventas a ICE distribución y a la CNFL","","279895018","15408557063.79","15567284781.62","55.05","55.62","III Trimestre","Generacion","2018 3"
"Julio     ","2018","ICE","Ventas a ICE distribución y a la CNFL","","356131834","18886197882.07","19080714819.16","53.03","53.58","III Trimestre","Generacion","2018 3"
"Julio     ","2018","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","636026852","34294754945.86","34647999600.78","53.92","54.48","III Trimestre","Generacion","2018 3"
"Julio     ","2018","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1573053","83052620.95","83905246.43","52.8","53.34","III Trimestre","Generacion","2018 3"
"Julio     ","2018","COOPEGUANACASTE","Ventas al servicio de Distribución","","14311230","781528569.37","789560073.92","54.61","55.17","III Trimestre","Generacion","2018 3"
