"Mes","Año","Empresa","Tarifa","Abonados","Ventas","Ingreso sin CVG","Ingreso con CVG","Precio Medio sin CVG","Precio Medio con CVG","Trimestre","Sistema","Trimestral"
"Octubre   ","2020","TOTAL NACIONAL","Residencial horaria","6682","3417703","294684352","286974595","86.22","83.97","IV Trimestre","Distribucion","2020 4"
"Octubre   ","2020","Usuarios Directos","Usuarios Directos","14","26932896","987646897","890786947","36.67","33.07","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","CNFL","Ventas a ICE distribución y a la CNFL","","253446632","13529884390.02","12227452132.74","53.38","48.24","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","ICE","Ventas a ICE distribución y a la CNFL","","357176106.59","18260555390.28","16502651694.95","51.12","46.2","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","610622738.59","31790439780.3","28730103827.69","52.06","47.05","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1600075","86017699.58","77409693.34","53.76","48.38","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","COOPEGUANACASTE","Ventas al servicio de Distribución","","12008286","609765679.15","551088041.47","50.78","45.89","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","COOPELESCA","Ventas al servicio de Distribución","","4274711","258113185.63","233275856.63","60.38","54.57","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","COOPESANTOS","Ventas al servicio de Distribución","","5455315","310630387.52","279389176.87","56.94","51.21","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","ESPH","Ventas al servicio de Distribución","","23941166","1358710941.25","1227988081.94","56.75","51.29","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","JASEC","Ventas al servicio de Distribución","","39644583","2099253437.68","1897274907.88","52.95","47.86","IV Trimestre","Generacion","2020 4"
"Octubre   ","2020","TOTAL NACIONAL","Ventas al servicio de Distribución","","86924136","4722491330.81","4266425758.13","54.33","49.08","IV Trimestre","Generacion","2020 4"
"Setiembre ","2020","CNFL","Alumbrado Público","","6826013.95","425956468.93","425956468.93","62.4","62.4","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEALFARORUIZ","Alumbrado Público","","38800.87","1744875.34","1744875.34","44.97","44.97","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEGUANACASTE","Alumbrado Público","","610249.72","37261847.9","37261847.9","61.06","61.06","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPELESCA","Alumbrado Público","","760170","45942037.28","45942037.28","60.44","60.44","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPESANTOS","Alumbrado Público","","316131","19473669.6","19473669.6","61.6","61.6","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ESPH","Alumbrado Público","","770117.26","44112316.37","44112316.37","57.28","57.28","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ICE","Alumbrado Público","","10699732.8","654070541.93","654070541.93","61.13","61.13","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","JASEC","Alumbrado Público","","1149369.3","70580113.45","70580113.45","61.41","61.41","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Alumbrado Público","","21170584.9","1299141870.81","1299141870.81","61.37","61.37","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Comercios y servicios","70144","76998198.75","9374925225","9322265780","121.76","121.07","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEALFARORUIZ","Comercios y servicios","968","337835","35369469","35010512","104.69","103.63","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEGUANACASTE","Comercios y servicios","13462","13537448.03","1253634261","1251633192","92.6","92.46","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPELESCA","Comercios y servicios","12501","12262208.55","1138056164","1134141389","92.81","92.49","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPESANTOS","Comercios y servicios","3762","1512030","243320002","243852584","160.92","161.27","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ESPH","Comercios y servicios","10949","13015302","1092815968","1086569042","83.96","83.48","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ICE","Comercios y servicios","91470","62752041","7150820786","7115911229","113.95","113.4","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","JASEC","Comercios y servicios","14211","10797981","1073441792","1067448070","99.41","98.86","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Comercios y servicios","217467","191213044.33","21362383667","21256831798","111.72","111.17","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Industrial","1444","4951076","651488544","647821285","131.59","130.84","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEALFARORUIZ","Industrial","741","522300","55211982","54651573","105.71","104.64","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEGUANACASTE","Industrial","234","557484.35","60395051","60298863","108.33","108.16","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPELESCA","Industrial","1726","3605025.77","344829260","343643924","95.65","95.32","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPESANTOS","Industrial","216","135368","23249124","23300006","171.75","172.12","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ESPH","Industrial","357","4509095","343649361","341683176","76.21","75.78","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ICE","Industrial","3377","9318234","1123375068","1117890725","120.56","119.97","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","JASEC","Industrial","360","3173609","292992254","291352527","92.32","91.8","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Industrial","8455","26772192.12","2895190644","2880642079","108.14","107.6","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Media tensión a","278","31150589","2858783715","2842820555","91.77","91.26","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPELESCA","Media tensión a","9","4878240","408469592","407083179","83.73","83.45","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPESANTOS","Media tensión a","7","635021","62975627","63114304","99.17","99.39","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ESPH","Media tensión a","6","1356543.5","100699367","100129544","74.23","73.81","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ICE","Media tensión a","630","54724049","4481918884","4459874949","81.9","81.5","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","JASEC","Media tensión a","30","7086450","518495504","515590136","73.17","72.76","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Media tensión a","960","99830892.5","8431342689","8388612667","84.46","84.03","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Media tensión b","29","20117708","1348500315","1340894195","67.03","66.65","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","JASEC","Media tensión b","5","5853235","355739538","353747396","60.78","60.44","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ICE","Media tensión b","38","39055476","2378518319","2366853544","60.9","60.6","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ESPH","Media tensión b","3","4759746","280335745","278744725","58.9","58.56","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Media tensión b","72","65026419","4082758172","4061495135","62.79","62.46","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Preferencial","2951","8467548","590370269","587061645","69.72","69.33","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPESANTOS","Preferencial","446","74653","10149643","10171876","135.96","136.26","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ESPH","Preferencial","803","2969917","185977000","184930455","62.62","62.27","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ICE","Preferencial","6980","11487201","751913498","748236462","65.46","65.14","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","JASEC","Preferencial","656","776847","50404468","50125217","64.88","64.52","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Preferencial","11836","23776166","1588814878","1580525655","66.82","66.48","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Promocional","44","1043493","95572593","95028445","91.59","91.07","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Promocional","44","1043493","95572593","95028445","91.59","91.07","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Residencial","501476","120088455","10994738123","10932885375","91.56","91.04","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEALFARORUIZ","Residencial","6028","1372511","113570648","112410327","82.75","81.9","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPEGUANACASTE","Residencial","69449","18360758.86","1466418539","1464070779","79.87","79.74","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPELESCA","Residencial","88987","16041757.48","1235766075","1231582130","77.03","76.77","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","COOPESANTOS","Residencial","43284","6413183","591567930","592855851","92.24","92.44","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ESPH","Residencial","78300","20012186","1493953933","1485525102","74.65","74.23","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","ICE","Residencial","715273","135331788","12637021264","12575220983","93.38","92.92","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","JASEC","Residencial","86627","21297762","1653784235","1644523194","77.65","77.22","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Residencial","1589424","338918401.34","30186820747","30039073741","89.07","88.63","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","CNFL","Residencial horaria","6627","4093331","383577984","383576690","93.71","93.71","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Residencial horaria","6627","4093331","383577984","383576690","93.71","93.71","III Trimestre","Distribucion","2020 3"
"Setiembre ","2020","Usuarios Directos","Usuarios Directos","14","20361344","746086663","731698919","36.64","35.94","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","CNFL","Ventas a ICE distribución y a la CNFL","","243395628","13168978214.4","12988311491.55","54.11","53.36","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","ICE","Ventas a ICE distribución y a la CNFL","","344895430.08","17730917079.28","17487669131.83","51.41","50.7","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","588291058.08","30899895293.68","30475980623.38","52.52","51.8","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1568452","83282973.42","82044134.09","53.1","52.31","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","COOPEGUANACASTE","Ventas al servicio de Distribución","","15463033","832788490.68","821352572.28","53.86","53.12","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","COOPELESCA","Ventas al servicio de Distribución","","3783768","222576074.39","219517443.44","58.82","58.02","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","COOPESANTOS","Ventas al servicio de Distribución","","5377280","298182011.11","293787310.8","55.45","54.63","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","ESPH","Ventas al servicio de Distribución","","22554269","1296301492.17","1278529690.72","57.47","56.69","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","JASEC","Ventas al servicio de Distribución","","39472808","2061830236.59","2033551729.72","52.23","51.52","III Trimestre","Generacion","2020 3"
"Setiembre ","2020","TOTAL NACIONAL","Ventas al servicio de Distribución","","88219610","4794961278.35","4728782881.04","54.35","53.6","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","CNFL","Alumbrado Público","","7081055.48","440401450.77","440401450.77","62.19","62.19","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEALFARORUIZ","Alumbrado Público","","40138.84","1805043.46","1805043.46","44.97","44.97","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEGUANACASTE","Alumbrado Público","","630586.08","38503586.01","38503586.01","61.06","61.06","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPELESCA","Alumbrado Público","","784059.01","47387031.5","47387031.5","60.44","60.44","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPESANTOS","Alumbrado Público","","328525","20237140","20237140","61.6","61.6","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ESPH","Alumbrado Público","","812268.26","46518603.48","46518603.48","57.27","57.27","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ICE","Alumbrado Público","","11047626.24","672461850.5","672461850.5","60.87","60.87","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","JASEC","Alumbrado Público","","1185042.31","72770710.87","72770710.87","61.41","61.41","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Alumbrado Público","","21909301.21","1340085416.57","1340085416.57","61.17","61.17","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Comercios y servicios","70305","74080930.75","9040390613","8989598765","122.03","121.35","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEALFARORUIZ","Comercios y servicios","991","334186","34877804","34523403","104.37","103.31","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEGUANACASTE","Comercios y servicios","13465","13500660.49","1258284174","1256680389","93.2","93.08","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPELESCA","Comercios y servicios","12465","12027978.5","1113267616","1109862352","92.56","92.27","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPESANTOS","Comercios y servicios","3771","1488365","239495068","240019263","160.91","161.26","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ESPH","Comercios y servicios","10971","12680699","1058688079","1053100716","83.49","83.05","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ICE","Comercios y servicios","91586","61116878","7005851148","6971664633","114.63","114.07","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","JASEC","Comercios y servicios","14145","10618267","1042343118","1038250420","98.17","97.78","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Comercios y servicios","217699","185847964.74","20793197620","20693699941","111.88","111.35","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Industrial","1444","4827099","635340092","631760305","131.62","130.88","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEALFARORUIZ","Industrial","744","538402","55534343","54964001","103.15","102.09","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEGUANACASTE","Industrial","238","495563.08","55082365","55027114","111.15","111.04","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPELESCA","Industrial","1725","3550330","338090643","337022080","95.23","94.93","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPESANTOS","Industrial","217","135096","22214959","22263569","164.44","164.8","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ESPH","Industrial","358","4673373","353763774","351991054","75.7","75.32","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ICE","Industrial","3385","8750439","1075917371","1070664314","122.96","122.36","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","JASEC","Industrial","364","3237710","295562233","294134992","91.29","90.85","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Industrial","8475","26208012.08","2831505780","2817827429","108.04","107.52","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Media tensión a","274","31386382","2840928070","2825100570","90.51","90.01","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPELESCA","Media tensión a","9","5011800","414569772","413338042","82.72","82.47","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPESANTOS","Media tensión a","7","698168","61111699","61246211","87.53","87.72","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ESPH","Media tensión a","6","1478099","105223304","104627999","71.19","70.79","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ICE","Media tensión a","633","53802480","4465618976","4443655551","83","82.59","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","JASEC","Media tensión a","30","7369655","536846419","533838580","72.85","72.44","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Media tensión a","959","99746584","8424298240","8381806953","84.46","84.03","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Media tensión b","27","19492084","1294443997","1287142375","66.41","66.03","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","JASEC","Media tensión b","5","5592070","338596042","336699904","60.55","60.21","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ICE","Media tensión b","36","38804973","2348233917","2336717581","60.51","60.22","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ESPH","Media tensión b","3","4759746","280182265","278744725","58.86","58.56","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Media tensión b","68","63889127","3981273956","3960559860","62.32","61.99","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Preferencial","2939","8628485","596750467","593406660","69.16","68.77","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPESANTOS","Preferencial","444","75236","10220289","10242676","135.84","136.14","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ESPH","Preferencial","792","3101791","194165745","193191887","62.6","62.28","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ICE","Preferencial","6981","11583210","753960849","750273631","65.09","64.77","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","JASEC","Preferencial","656","810939","51748150","51523185","63.81","63.54","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Preferencial","11812","24199661","1606845500","1598638039","66.4","66.06","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Promocional","44","1037325","97067180","96515135","93.57","93.04","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Promocional","44","1037325","97067180","96515135","93.57","93.04","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Residencial","500824","121373640","11134457244","11071824925","91.74","91.22","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEALFARORUIZ","Residencial","5988","1253122","102520256","101472006","81.81","80.98","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPEGUANACASTE","Residencial","69297","19579024.53","1580318099","1578471244","80.71","80.62","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPELESCA","Residencial","88660","16008777.26","1233514019","1229855208","77.05","76.82","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","COOPESANTOS","Residencial","43216","6379500","588281278","589562057","92.21","92.42","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ESPH","Residencial","78182","20104974","1501165119","1492696812","74.67","74.25","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","ICE","Residencial","714290","136643496","12803106306","12740511548","93.7","93.24","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","JASEC","Residencial","86504","21232885","1644768113","1640314075","77.46","77.25","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Residencial","1586961","342575418.79","30588130434","30444707875","89.29","88.87","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","CNFL","Residencial horaria","6574","3308677","292372834","292369730","88.37","88.36","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Residencial horaria","6574","3308677","292372834","292369730","88.37","88.36","III Trimestre","Distribucion","2020 3"
"Agosto    ","2020","Usuarios Directos","Usuarios Directos","14","23550073","858446316","841934181","36.45","35.75","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","CNFL","Ventas a ICE distribución y a la CNFL","","260200213","13777015285.59","13587996787.61","52.95","52.22","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","ICE","Ventas a ICE distribución y a la CNFL","","348904432.35","17904842639.28","17659207981.73","51.32","50.61","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Ventas a ICE distribución y a la CNFL","","609104645.35","31681857924.87","31247204769.34","52.01","51.3","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","COOPEALFARORUIZ","Ventas al servicio de Distribución","","1670922","89384800.08","88113461.65","53.49","52.73","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","COOPEGUANACASTE","Ventas al servicio de Distribución","","9264504","546193753.63","538693541.16","58.96","58.15","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","COOPELESCA","Ventas al servicio de Distribución","","5243632","318876713.85","314493296.05","60.81","59.98","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","COOPESANTOS","Ventas al servicio de Distribución","","4717392","278780478.92","274762528.09","59.1","58.24","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","ESPH","Ventas al servicio de Distribución","","18815672","1120287614.89","1104933284.93","59.54","58.72","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","JASEC","Ventas al servicio de Distribución","","40783849","2110499437.87","2081556609.73","51.75","51.04","III Trimestre","Generacion","2020 3"
"Agosto    ","2020","TOTAL NACIONAL","Ventas al servicio de Distribución","","80495971","4464022799.24","4402552721.62","55.46","54.69","III Trimestre","Generacion","2020 3"
"Julio     ","2020","CNFL","Alumbrado Público","","7104771.22","441876435.41","441876435.41","62.19","62.19","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPEALFARORUIZ","Alumbrado Público","","41476.8","1926182.46","1926182.46","46.44","46.44","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPEGUANACASTE","Alumbrado Público","","630667.8","38975270.04","38975270.04","61.8","61.8","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPELESCA","Alumbrado Público","","781625.07","47241990.2","47241990.2","60.44","60.44","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPESANTOS","Alumbrado Público","","327459","20171474.4","20171474.4","61.6","61.6","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ESPH","Alumbrado Público","","822338.58","49833717.7","49833717.7","60.6","60.6","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ICE","Alumbrado Público","","11040561.96","672031862.19","672031862.19","60.87","60.87","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","JASEC","Alumbrado Público","","1183665.21","72686146.37","72686146.37","61.41","61.41","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","TOTAL NACIONAL","Alumbrado Público","","21932565.64","1344743078.78","1344743078.78","61.31","61.31","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","CNFL","Comercios y servicios","70532","76148630.75","9295462448","9349494005","122.07","122.78","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPEALFARORUIZ","Comercios y servicios","991","344184","35732906","35370192","103.82","102.77","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPEGUANACASTE","Comercios y servicios","13456","12870151.02","1208135631","1211827219","93.87","94.16","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPELESCA","Comercios y servicios","12445","12032893.46","1110008022","1142531783","92.25","94.95","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPESANTOS","Comercios y servicios","3769","1482237","238736931","237996619","161.07","160.57","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ESPH","Comercios y servicios","10979","13220715","1171134861","1187551278","88.58","89.83","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ICE","Comercios y servicios","92061","59870061","6855887303","6865988889","114.51","114.68","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","JASEC","Comercios y servicios","14126","10931978","1063041859","1073254396","97.24","98.18","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","TOTAL NACIONAL","Comercios y servicios","218359","186900850.23","20978139961","21104014381","112.24","112.92","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","CNFL","Industrial","1442","4855649","642350830","645786065","132.29","133","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPEALFARORUIZ","Industrial","744","554033","57830445","57243477","104.38","103.32","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPEGUANACASTE","Industrial","239","497566.45","54571754","54818711","109.68","110.17","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPELESCA","Industrial","1725","3520563.05","335301003","344262216","95.24","97.79","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPESANTOS","Industrial","218","142067","23504063","23454665","165.44","165.1","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ESPH","Industrial","359","4878034","393309051","399719138","80.63","81.94","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ICE","Industrial","3392","8861411","1083539488","1083932460","122.28","122.32","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","JASEC","Industrial","365","3200532","291281333","292735494","91.01","91.46","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","TOTAL NACIONAL","Industrial","8484","26509855.5","2881687967","2901952226","108.7","109.47","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","CNFL","Media tensión a","276","32003558","2917906681","2901649805","91.17","90.67","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPELESCA","Media tensión a","9","5263440","437443851","450255266","83.11","85.54","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPESANTOS","Media tensión a","7","871783","75661297","75827864","86.79","86.98","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ESPH","Media tensión a","6","1474338.43","111016097","112891734","75.3","76.57","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ICE","Media tensión a","640","55461311","4598381156","4586704197","82.91","82.7","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","JASEC","Media tensión a","30","7420150","542563836","539903918","73.12","72.76","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","TOTAL NACIONAL","Media tensión a","968","102494580.43","8682972918","8667232784","84.72","84.56","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","CNFL","Media tensión b","25","16456508","1130787114","1124410230","68.71","68.33","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","JASEC","Media tensión b","5","5777850","347769427","346065357","60.19","59.9","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ICE","Media tensión b","33","35158955","2123672263","2113871982","60.4","60.12","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ESPH","Media tensión b","3","4163988","247271570","251891584","59.38","60.49","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","TOTAL NACIONAL","Media tensión b","63","57393313","3602228804","3584347569","62.76","62.45","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","CNFL","Preferencial","2918","8501789","590111532","592883325","69.41","69.74","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","COOPESANTOS","Preferencial","444","74272","10088401","10046985","135.83","135.27","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ESPH","Preferencial","788","3250668","215977537","219341677","66.44","67.48","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","ICE","Preferencial","6977","11327189","740395038","739630749","65.36","65.3","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","JASEC","Preferencial","653","849137","52691620","53059667","62.05","62.49","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","TOTAL NACIONAL","Preferencial","11780","24003055","1609264128","1614962403","67.04","67.28","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","CNFL","Promocional","45","969067","90580737","90065200","93.47","92.94","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","TOTAL NACIONAL","Promocional","45","969067","90580737","90065200","93.47","92.94","III Trimestre","Distribucion","2020 3"
"Julio     ","2020","CNFL","Residencial","500409","119727461","10945492375","11004124660","91.42","91.91","III Trimestre","Distribucion","2020 3"
