id_Mes,mes,anho,empresa,tipoTarifa,descripcionTarifa,bloque,tarifaPromedio
12,Diciembre,2019,CNFL,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,127.22
12,Diciembre,2019,CNFL,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,229770.0
12,Diciembre,2019,CNFL,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,76.59
12,Diciembre,2019,CNFL,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-8 kW,95916.88
12,Diciembre,2019,CNFL,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 8 kW,11989.61
12,Diciembre,2019,CNFL,T-CS,Preferencial,a. Consumo de Energía menor o igual a 3000 kWh,85.68
12,Diciembre,2019,CNFL,T-CS,Preferencial,b. Bloque 0-3000 kWh,147990.0
12,Diciembre,2019,CNFL,T-CS,Preferencial,c. Bloque mayor a 3000 kWh,49.33
12,Diciembre,2019,CNFL,T-CS,Preferencial,d. Bloque 0-8 kW,63899.52
12,Diciembre,2019,CNFL,T-CS,Preferencial,e. Bloque mayor a 8 kW,7987.44
12,Diciembre,2019,CNFL,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,127.22
12,Diciembre,2019,CNFL,T-IN,Industrial,b. Bloque 0-3000 kWh,229770.0
12,Diciembre,2019,CNFL,T-IN,Industrial,c. Bloque mayor a 3000 kWh,76.59
12,Diciembre,2019,CNFL,T-IN,Industrial,d. Bloque 0-8 kW,95916.88
12,Diciembre,2019,CNFL,T-IN,Industrial,e. Bloque mayor a 8 kW,11989.61
12,Diciembre,2019,CNFL,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,64.9
12,Diciembre,2019,CNFL,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,32.45
12,Diciembre,2019,CNFL,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,23.36
12,Diciembre,2019,CNFL,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,11380.78
12,Diciembre,2019,CNFL,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,8097.8
12,Diciembre,2019,CNFL,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,5140.63
12,Diciembre,2019,CNFL,T-MTB,MEDIA TENSIÓN (T-MTb),a. Energía Punta,119.36
12,Diciembre,2019,CNFL,T-MTB,MEDIA TENSIÓN (T-MTb),b. Energía Valle,41.01
12,Diciembre,2019,CNFL,T-MTB,MEDIA TENSIÓN (T-MTb),c. Energía Noche,26.32
12,Diciembre,2019,CNFL,T-MTB,MEDIA TENSIÓN (T-MTb),d. Potencia Punta,3505.55
12,Diciembre,2019,CNFL,T-MTB,MEDIA TENSIÓN (T-MTb),e. Potencia Valle,2447.21
12,Diciembre,2019,CNFL,T-MTB,MEDIA TENSIÓN (T-MTb),f. Potencia Noche,1568.22
12,Diciembre,2019,CNFL,T-PR,PROMOCIONAL,a. Consumo de Energía menor o igual a 3000 kWh,127.22
12,Diciembre,2019,CNFL,T-PR,PROMOCIONAL,b. Bloque 0-3000 kWh,229770.0
12,Diciembre,2019,CNFL,T-PR,PROMOCIONAL,c. Bloque mayor a 3000 kWh,76.59
12,Diciembre,2019,CNFL,T-PR,PROMOCIONAL,d. Bloque 0-8 kW,95916.88
12,Diciembre,2019,CNFL,T-PR,PROMOCIONAL,e. Bloque mayor a 8 kW,11989.61
12,Diciembre,2019,CNFL,T-RE,Residencial,a. Bloque 0-30 kWh,2258.4
12,Diciembre,2019,CNFL,T-RE,Residencial,b. Bloque 31-200 kWh,75.28
12,Diciembre,2019,CNFL,T-RE,Residencial,c. Bloque 201-300 kWh,115.54
12,Diciembre,2019,CNFL,T-RE,Residencial,d. Bloque mayor a 300 kWh,119.44
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,a. Bloque 0-300 KWh   Punta,159.67
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,b. Bloque 0-300 KWh   Valle,66.2
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,c. Bloque 0-300 KWh   Noche,27.26
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,d. Bloque 301-500 KWh   Punta,181.75
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,e. Bloque 301-500 KWh   Valle,74.0
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,f. Bloque 301-500 KWh   Noche,31.16
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,g. Bloque mayor a 500 KWh   Punta,215.48
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,h. Bloque mayor a 500 KWh   Valle,86.97
12,Diciembre,2019,CNFL,T-REH,Residencial horaria,i. Bloque mayor a 500 KWh   Noche,40.25
12,Diciembre,2019,CNFL,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,19.81
12,Diciembre,2019,COOPEALFARORUIZ,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,109.91
12,Diciembre,2019,COOPEALFARORUIZ,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,200190.0
12,Diciembre,2019,COOPEALFARORUIZ,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,66.73
12,Diciembre,2019,COOPEALFARORUIZ,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-15 kW,156472.2
12,Diciembre,2019,COOPEALFARORUIZ,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 15 kW,10431.48
12,Diciembre,2019,COOPEALFARORUIZ,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,109.91
12,Diciembre,2019,COOPEALFARORUIZ,T-IN,Industrial,b. Bloque 0-3000 kWh,200190.0
12,Diciembre,2019,COOPEALFARORUIZ,T-IN,Industrial,c. Bloque mayor a 3000 kWh,66.73
12,Diciembre,2019,COOPEALFARORUIZ,T-IN,Industrial,d. Bloque 0-15 kW,156472.2
12,Diciembre,2019,COOPEALFARORUIZ,T-IN,Industrial,e. Bloque mayor a 15 kW,10431.48
12,Diciembre,2019,COOPEALFARORUIZ,T-RE,Residencial,a. Bloque 0-30 kWh,2355.3
12,Diciembre,2019,COOPEALFARORUIZ,T-RE,Residencial,b. Bloque 31-200 kWh,78.51
12,Diciembre,2019,COOPEALFARORUIZ,T-RE,Residencial,c. Bloque mayor a 200 kWh,102.07
12,Diciembre,2019,COOPEALFARORUIZ,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,28.6
12,Diciembre,2019,COOPEGUANACASTE,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,103.12
12,Diciembre,2019,COOPEGUANACASTE,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,195900.0
12,Diciembre,2019,COOPEGUANACASTE,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,65.3
12,Diciembre,2019,COOPEGUANACASTE,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-10 kW,96445.0
12,Diciembre,2019,COOPEGUANACASTE,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 10 kW,9644.5
12,Diciembre,2019,COOPEGUANACASTE,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,103.12
12,Diciembre,2019,COOPEGUANACASTE,T-IN,Industrial,b. Bloque 0-3000 kWh,195900.0
12,Diciembre,2019,COOPEGUANACASTE,T-IN,Industrial,c. Bloque mayor a 3000 kWh,65.3
12,Diciembre,2019,COOPEGUANACASTE,T-IN,Industrial,d. Bloque 0-10 kW,96445.0
12,Diciembre,2019,COOPEGUANACASTE,T-IN,Industrial,e. Bloque mayor a 10 kW,9644.5
12,Diciembre,2019,COOPEGUANACASTE,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,85.93
12,Diciembre,2019,COOPEGUANACASTE,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,74.48
12,Diciembre,2019,COOPEGUANACASTE,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,66.46
12,Diciembre,2019,COOPEGUANACASTE,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,3893.09
12,Diciembre,2019,COOPEGUANACASTE,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,3893.09
12,Diciembre,2019,COOPEGUANACASTE,T-RE,Residencial,a. Bloque 0-30 kWh,2096.7
12,Diciembre,2019,COOPEGUANACASTE,T-RE,Residencial,b. Bloque 31-200 kWh,69.89
12,Diciembre,2019,COOPEGUANACASTE,T-RE,Residencial,c. Bloque mayor a 200 kWh,98.53
12,Diciembre,2019,COOPEGUANACASTE,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,23.77
12,Diciembre,2019,COOPELESCA,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,98.47
12,Diciembre,2019,COOPELESCA,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,240180.0
12,Diciembre,2019,COOPELESCA,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,80.06
12,Diciembre,2019,COOPELESCA,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-10 kW,48493.6
12,Diciembre,2019,COOPELESCA,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 10 kW,4849.36
12,Diciembre,2019,COOPELESCA,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,98.47
12,Diciembre,2019,COOPELESCA,T-IN,Industrial,b. Bloque 0-3000 kWh,240180.0
12,Diciembre,2019,COOPELESCA,T-IN,Industrial,c. Bloque mayor a 3000 kWh,80.06
12,Diciembre,2019,COOPELESCA,T-IN,Industrial,d. Bloque 0-10 kW,48493.36
12,Diciembre,2019,COOPELESCA,T-IN,Industrial,e. Bloque mayor a 10 kW,4849.36
12,Diciembre,2019,COOPELESCA,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,78.99
12,Diciembre,2019,COOPELESCA,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,67.08
12,Diciembre,2019,COOPELESCA,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,60.59
12,Diciembre,2019,COOPELESCA,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,4544.25
12,Diciembre,2019,COOPELESCA,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,4544.25
12,Diciembre,2019,COOPELESCA,T-RE,Residencial,a. Bloque 0-30 kWh,2272.2
12,Diciembre,2019,COOPELESCA,T-RE,Residencial,b. Bloque 31-200 kWh,75.74
12,Diciembre,2019,COOPELESCA,T-RE,Residencial,c. Bloque mayor a 200 kWh,95.22
12,Diciembre,2019,COOPELESCA,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,30.2
12,Diciembre,2019,COOPESANTOS,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,164.35
12,Diciembre,2019,COOPESANTOS,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,298500.0
12,Diciembre,2019,COOPESANTOS,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,99.5
12,Diciembre,2019,COOPESANTOS,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-15 kW,244442.4
12,Diciembre,2019,COOPESANTOS,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 15 kW,16296.16
12,Diciembre,2019,COOPESANTOS,T-CS,Preferencial,a. Bloque 0-250 kWh,117.39
12,Diciembre,2019,COOPESANTOS,T-CS,Preferencial,b. Bloque mayor a 250 kWh,164.35
12,Diciembre,2019,COOPESANTOS,T-CS,Preferencial,c. Bloque 0-3000 kWh,298500.0
12,Diciembre,2019,COOPESANTOS,T-CS,Preferencial,d. Bloque mayor a 3000 kWh,99.5
12,Diciembre,2019,COOPESANTOS,T-CS,Preferencial,e. Bloque 0-15 kW,244442.4
12,Diciembre,2019,COOPESANTOS,T-CS,Preferencial,f. Bloque mayor a 15 kW,16296.16
12,Diciembre,2019,COOPESANTOS,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,164.35
12,Diciembre,2019,COOPESANTOS,T-IN,Industrial,b. Bloque 0-3000 kWh,298500.0
12,Diciembre,2019,COOPESANTOS,T-IN,Industrial,c. Bloque mayor a 3000 kWh,99.5
12,Diciembre,2019,COOPESANTOS,T-IN,Industrial,d. Bloque 0-15 kW,244442.4
12,Diciembre,2019,COOPESANTOS,T-IN,Industrial,e. Bloque mayor a 15 kW,16296.16
12,Diciembre,2019,COOPESANTOS,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,78.26
12,Diciembre,2019,COOPESANTOS,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,31.31
12,Diciembre,2019,COOPESANTOS,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,20.13
12,Diciembre,2019,COOPESANTOS,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,11957.16
12,Diciembre,2019,COOPESANTOS,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,8685.85
12,Diciembre,2019,COOPESANTOS,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,5468.2
12,Diciembre,2019,COOPESANTOS,T-RE,Residencial,a. Bloque 0-40 kWh,3398.8
12,Diciembre,2019,COOPESANTOS,T-RE,Residencial,b. Bloque 41-200 kWh,84.97
12,Diciembre,2019,COOPESANTOS,T-RE,Residencial,c. Bloque mayor a 200 kWh,137.51
12,Diciembre,2019,COOPESANTOS,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,29.7
12,Diciembre,2019,ESPH,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,113.82
12,Diciembre,2019,ESPH,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,192090.0
12,Diciembre,2019,ESPH,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,64.03
12,Diciembre,2019,ESPH,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-10 kW,103958.9
12,Diciembre,2019,ESPH,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 10 kW,10395.89
12,Diciembre,2019,ESPH,T-CS,Preferencial,a. Consumo de Energía menor o igual a 3000 kWh,82.52
12,Diciembre,2019,ESPH,T-CS,Preferencial,b. Bloque 0-3000 kWh,170730.0
12,Diciembre,2019,ESPH,T-CS,Preferencial,c. Bloque mayor a 3000 kWh,56.91
12,Diciembre,2019,ESPH,T-CS,Preferencial,d. Bloque 0-10 kW,88821.1
12,Diciembre,2019,ESPH,T-CS,Preferencial,e. Bloque mayor a 10 kW,8882.11
12,Diciembre,2019,ESPH,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,113.82
12,Diciembre,2019,ESPH,T-IN,Industrial,b. Bloque 0-3000 kWh,192090.0
12,Diciembre,2019,ESPH,T-IN,Industrial,c. Bloque mayor a 3000 kWh,64.03
12,Diciembre,2019,ESPH,T-IN,Industrial,d. Bloque 0-10 kW,103958.9
12,Diciembre,2019,ESPH,T-IN,Industrial,e. Bloque mayor a 10 kW,10395.89
12,Diciembre,2019,ESPH,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,75.4
12,Diciembre,2019,ESPH,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,38.41
12,Diciembre,2019,ESPH,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,31.29
12,Diciembre,2019,ESPH,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,12633.82
12,Diciembre,2019,ESPH,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,8778.24
12,Diciembre,2019,ESPH,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,5850.25
12,Diciembre,2019,ESPH,T-RE,Residencial,a. Bloque 0-30 kWh,2475.6
12,Diciembre,2019,ESPH,T-RE,Residencial,b. Bloque 31-200 kWh,82.52
12,Diciembre,2019,ESPH,T-RE,Residencial,c. Bloque mayor a 200 kWh,106.71
12,Diciembre,2019,ESPH,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,13.3
12,Diciembre,2019,ICE,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,124.98
12,Diciembre,2019,ICE,T-CO,COMERCIOS Y SERVICIOS,b. Consumo de Energía cada kWh,74.79
12,Diciembre,2019,ICE,T-CO,COMERCIOS Y SERVICIOS,c. Consumo de Potencia cada kW,12360.98
12,Diciembre,2019,ICE,T-CS,Preferencial,a. Consumo de Energía menor o igual a 3000 kWh,84.0
12,Diciembre,2019,ICE,T-CS,Preferencial,b. Consumo de Energía cada kWh,50.19
12,Diciembre,2019,ICE,T-CS,Preferencial,c. Consumo de Potencia cada kW,8095.54
12,Diciembre,2019,ICE,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,124.98
12,Diciembre,2019,ICE,T-IN,Industrial,b. Consumo de Energía cada kWh,74.79
12,Diciembre,2019,ICE,T-IN,Industrial,c. Consumo de Potencia cada kW,12360.98
12,Diciembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,71.71
12,Diciembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,26.63
12,Diciembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,16.4
12,Diciembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,11635.74
12,Diciembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,8124.21
12,Diciembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,5203.76
12,Diciembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),a. Energía Punta,119.39
12,Diciembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),b. Energía Valle,41.01
12,Diciembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),c. Energía Noche,26.32
12,Diciembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),d. Potencia Punta,3506.25
12,Diciembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),e. Potencia Valle,2447.69
12,Diciembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),f. Potencia Noche,1568.54
12,Diciembre,2019,ICE,T-RE,Residencial,a. Bloque 0-40 kWh,3318.8
12,Diciembre,2019,ICE,T-RE,Residencial,b. Bloque 41-200 kWh,82.97
12,Diciembre,2019,ICE,T-RE,Residencial,c. Bloque mayor a 200 kWh,149.55
12,Diciembre,2019,ICE,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,26.77
12,Diciembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,100.4
12,Diciembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,180000.0
12,Diciembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,60.0
12,Diciembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-8 kW,75095.76
12,Diciembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 8 kW,9386.97
12,Diciembre,2019,JASEC,T-CS,Preferencial,a. Consumo de Energía menor o igual a 3000 kWh,72.24
12,Diciembre,2019,JASEC,T-CS,Preferencial,b. Bloque 0-3000 kWh,124890.0
12,Diciembre,2019,JASEC,T-CS,Preferencial,c. Bloque mayor a 3000 kWh,41.63
12,Diciembre,2019,JASEC,T-CS,Preferencial,d. Bloque 0-8 kW,50468.64
12,Diciembre,2019,JASEC,T-CS,Preferencial,e. Bloque mayor a 8 kW,6308.58
12,Diciembre,2019,JASEC,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,100.4
12,Diciembre,2019,JASEC,T-IN,Industrial,b. Bloque 0-3000 kWh,180000.0
12,Diciembre,2019,JASEC,T-IN,Industrial,c. Bloque mayor a 3000 kWh,60.0
12,Diciembre,2019,JASEC,T-IN,Industrial,d. Bloque 0-8 kW,75095.76
12,Diciembre,2019,JASEC,T-IN,Industrial,e. Bloque mayor a 8 kW,9386.97
12,Diciembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,55.1
12,Diciembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,26.93
12,Diciembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,18.37
12,Diciembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,9697.99
12,Diciembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,6953.91
12,Diciembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,4757.17
12,Diciembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),a. Energía Punta,112.54
12,Diciembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),b. Energía Valle,38.67
12,Diciembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),c. Energía Noche,24.82
12,Diciembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),d. Potencia Punta,3305.27
12,Diciembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),e. Potencia Valle,2307.4
12,Diciembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),f. Potencia Noche,1478.62
12,Diciembre,2019,JASEC,T-RE,Residencial,a. Bloque 0-30 kWh,2130.9
12,Diciembre,2019,JASEC,T-RE,Residencial,b. Bloque 31-200 kWh,71.03
12,Diciembre,2019,JASEC,T-RE,Residencial,c. Bloque mayor a 200 kWh,86.93
12,Diciembre,2019,JASEC,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,16.9
11,Noviembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,100.4
11,Noviembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,b. Bloque 0-3000 kWh,180000.0
11,Noviembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,c. Bloque mayor a 3000 kWh,60.0
11,Noviembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,d. Bloque 0-8 kW,75095.76
11,Noviembre,2019,JASEC,T-CO,COMERCIOS Y SERVICIOS,e. Bloque mayor a 8 kW,9386.97
11,Noviembre,2019,JASEC,T-CS,Preferencial,a. Consumo de Energía menor o igual a 3000 kWh,72.24
11,Noviembre,2019,JASEC,T-CS,Preferencial,b. Bloque 0-3000 kWh,124890.0
11,Noviembre,2019,JASEC,T-CS,Preferencial,c. Bloque mayor a 3000 kWh,41.63
11,Noviembre,2019,JASEC,T-CS,Preferencial,d. Bloque 0-8 kW,50468.64
11,Noviembre,2019,JASEC,T-CS,Preferencial,e. Bloque mayor a 8 kW,6308.58
11,Noviembre,2019,JASEC,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,100.4
11,Noviembre,2019,JASEC,T-IN,Industrial,b. Bloque 0-3000 kWh,180000.0
11,Noviembre,2019,JASEC,T-IN,Industrial,c. Bloque mayor a 3000 kWh,60.0
11,Noviembre,2019,JASEC,T-IN,Industrial,d. Bloque 0-8 kW,75095.76
11,Noviembre,2019,JASEC,T-IN,Industrial,e. Bloque mayor a 8 kW,9386.97
11,Noviembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,55.1
11,Noviembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,26.93
11,Noviembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,18.37
11,Noviembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,9697.99
11,Noviembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,6953.91
11,Noviembre,2019,JASEC,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,4757.17
11,Noviembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),a. Energía Punta,112.54
11,Noviembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),b. Energía Valle,38.67
11,Noviembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),c. Energía Noche,24.82
11,Noviembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),d. Potencia Punta,3305.27
11,Noviembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),e. Potencia Valle,2307.4
11,Noviembre,2019,JASEC,T-MTB,MEDIA TENSIÓN (T-MTb),f. Potencia Noche,1478.62
11,Noviembre,2019,JASEC,T-RE,Residencial,a. Bloque 0-30 kWh,2130.9
11,Noviembre,2019,JASEC,T-RE,Residencial,b. Bloque 31-200 kWh,71.03
11,Noviembre,2019,JASEC,T-RE,Residencial,c. Bloque mayor a 200 kWh,86.93
11,Noviembre,2019,JASEC,T-TA,Tarifa de acceso,a. Consumo de Energía cada kWh,16.9
11,Noviembre,2019,ICE,T-CO,COMERCIOS Y SERVICIOS,a. Consumo de Energía menor o igual a 3000 kWh,124.98
11,Noviembre,2019,ICE,T-CO,COMERCIOS Y SERVICIOS,b. Consumo de Energía cada kWh,74.79
11,Noviembre,2019,ICE,T-CO,COMERCIOS Y SERVICIOS,c. Consumo de Potencia cada kW,12360.98
11,Noviembre,2019,ICE,T-CS,Preferencial,a. Consumo de Energía menor o igual a 3000 kWh,84.0
11,Noviembre,2019,ICE,T-CS,Preferencial,b. Consumo de Energía cada kWh,50.19
11,Noviembre,2019,ICE,T-CS,Preferencial,c. Consumo de Potencia cada kW,8095.54
11,Noviembre,2019,ICE,T-IN,Industrial,a. Consumo de Energía menor o igual a 3000 kWh,124.98
11,Noviembre,2019,ICE,T-IN,Industrial,b. Consumo de Energía cada kWh,74.79
11,Noviembre,2019,ICE,T-IN,Industrial,c. Consumo de Potencia cada kW,12360.98
11,Noviembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),a. Energía Punta,71.71
11,Noviembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),b. Energía Valle,26.63
11,Noviembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),c. Energía Noche,16.4
11,Noviembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),d. Potencia Punta,11635.74
11,Noviembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),e. Potencia Valle,8124.21
11,Noviembre,2019,ICE,T-MT,MEDIA TENSIÓN (T-MT),f. Potencia Noche,5203.76
11,Noviembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),a. Energía Punta,119.39
11,Noviembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),b. Energía Valle,41.01
11,Noviembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),c. Energía Noche,26.32
11,Noviembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),d. Potencia Punta,3506.25
11,Noviembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),e. Potencia Valle,2447.69
11,Noviembre,2019,ICE,T-MTB,MEDIA TENSIÓN (T-MTb),f. Potencia Noche,1568.54
11,Noviembre,2019,ICE,T-RE,Residencial,a. Bloque 0-40 kWh,3318.8
11,Noviembre,2019,ICE,T-RE,Residencial,b. Bloque 41-200 kWh,82.97
11,Noviembre,2019,ICE,T-RE,Residencial,c. Bloque mayor a 200 kWh,149.55
