numeroExpediente,numeroResolucion,fechaPublicacion,alcanceGaceta,numeroGaceta,producto,tipoCambio,precioReferenciaInternacional,precioColonizado,otrosIngresosProrrateados,asigCruzPesc,asigCruzMinae,subCruzPesc,subCruzMinae,diferencialPrecios,impuestoUnico,canon,margenOperacion,rendTarif,precioPlantelSinImpuesto,precioConImpuesto,margenEstacionesTerrestres,margenEstacionesAereas,fleteEstaciones,margenEnvasador,margenDistribuidos,margenDetallista,rige,precioConsumidorFinalGas,precioFinal,precioFinalSinPuntoFijo
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Búnker,496.81,70.00823,218.765,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,57.91,0.0,276.675,292.425,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,296.171
ET-001-2008,RRG-7854-2008,2008-02-13,,31,IFO 380,496.81,73.11655,228.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,286.388,286.388,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,290.134
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Asfalto,496.81,52.78819,164.955,0.0,0.0,0.0,0.0,0.0,0.0,31.496,0.0,57.91,0.0,222.865,254.365,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,258.111
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Diésel pesado,496.81,91.30976,285.329,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,57.91,0.0,343.239,373.239,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,376.985
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Emulsión asfáltica,496.81,37.16886,116.147,0.0,0.0,0.0,0.0,0.0,0.0,23.254,0.0,57.91,0.0,174.057,197.307,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,201.053
ET-001-2008,RRG-7854-2008,2008-02-13,,31,LPG (70-30),496.81,71.32702,222.886,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,57.91,0.0,280.796,312.296,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,316.042
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Av-Gas,496.81,122.05367,381.399,0.0,0.0,0.0,0.0,0.0,0.0,157.25,0.0,57.91,0.0,439.309,596.559,0.0,12.97,0.0,0.0,0.0,0.0,True,0.0,610.0,600.305
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Jet fuel A-1,496.81,111.36898,348.011,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,57.91,0.0,405.921,499.921,0.0,12.97,0.0,0.0,0.0,0.0,True,0.0,513.0,503.667
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Nafta liviana,496.81,95.92215,299.742,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,357.652,379.652,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,383.398
ET-001-2008,RRG-7854-2008,2008-02-13,,31,Nafta Pesada,496.81,96.40057,301.237,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,359.147,381.147,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,384.893
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Gasolina súper,497.78,96.988,303.66437,0.0,0.0,0.0,0.0,0.0,0.0,164.5,0.0,57.91,0.0,361.573,526.073,35.6946,0.0,0.0,0.0,0.0,0.0,True,0.0,562.0,529.819
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Gasolina plus 91,497.78,95.813,299.9855,0.0,0.0,0.0,0.0,0.0,0.0,157.25,0.0,57.91,0.0,357.895,515.145,35.6946,0.0,0.0,0.0,0.0,0.0,True,0.0,551.0,518.891
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Gasolina plus 91 pescadores,497.78,95.813,299.9855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,357.895,357.895,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-215-2007,RRG-7748-2008,2008-01-21,,14,"Diésel 0,05% S",497.78,109.253,342.06544,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,57.91,0.0,399.974,492.474,35.6946,0.0,0.0,0.0,0.0,0.0,True,0.0,528.0,496.22
ET-215-2007,RRG-7748-2008,2008-01-21,,14,"Diésel 0,05% pescadores",497.78,109.253,342.06544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,399.974,399.974,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-215-2007,RRG-7748-2008,2008-01-21,,14,"Diésel 0,35% S",497.78,106.854,334.5543,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,57.91,0.0,392.465,484.965,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,521.0,488.711
ET-215-2007,RRG-7748-2008,2008-01-21,,14,"Diésel 0,35% pescadores",497.78,106.854,334.5543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,392.465,392.465,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-215-2007,RRG-7748-2008,2008-01-21,,14,"Diésel 0,5% S",497.78,106.539,333.56805,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,57.91,0.0,391.478,483.978,35.6946,0.0,0.0,0.0,0.0,0.0,True,0.0,520.0,487.724
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Keroseno,497.78,110.746,346.73995,0.0,0.0,0.0,0.0,0.0,0.0,45.25,0.0,57.91,0.0,404.649,449.899,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,486.0,453.645
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Búnker,497.78,69.185,216.61462,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,57.91,0.0,274.523,290.273,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,294.019
ET-215-2007,RRG-7748-2008,2008-01-21,,14,IFO 380,497.78,72.653,227.47275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,285.382,285.382,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,289.128
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Asfalto,497.78,49.785,155.87424,0.0,0.0,0.0,0.0,0.0,0.0,31.496,0.0,57.91,0.0,213.785,245.281,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,249.027
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Diésel pesado,497.78,90.2,282.41149,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,57.91,0.0,340.32,370.32,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,374.066
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Emulsión asfáltica,497.78,35.582,111.40539,0.0,0.0,0.0,0.0,0.0,0.0,23.254,0.0,57.91,0.0,169.316,192.57,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,196.316
ET-215-2007,RRG-7748-2008,2008-01-21,,14,LPG (70-30),497.78,68.986,215.99157,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,57.91,0.0,273.902,305.402,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,309.148
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Av-Gas,497.78,117.894,369.11996,0.0,0.0,0.0,0.0,0.0,0.0,157.25,0.0,57.91,0.0,427.031,584.281,0.0,12.97,0.0,0.0,0.0,0.0,True,0.0,597.0,588.027
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Jet fuel A-1,497.78,110.746,346.73995,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,57.91,0.0,404.649,498.649,0.0,12.97,0.0,0.0,0.0,0.0,True,0.0,512.0,502.395
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Nafta liviana,497.78,93.553,292.90956,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,350.819,372.819,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,376.565
ET-215-2007,RRG-7748-2008,2008-01-21,,14,Nafta Pesada,497.78,93.943,294.13063,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,352.04,374.04,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,377.786
NA,RRG-7601-2007,2007-12-10,0,237,Gasolina súper,520.58,96.545,316.12268,0.0,0.0,0.0,0.0,0.0,0.0,164.5,0.0,57.91,0.0,374.033,538.533,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,574.0,542.279
NA,RRG-7601-2007,2007-12-10,0,237,Gasolina plus 91,520.58,93.998,307.78289,0.0,0.0,0.0,0.0,0.0,0.0,157.25,0.0,57.91,0.0,365.694,522.944,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,559.0,526.69
NA,RRG-7601-2007,2007-12-10,0,237,Gasolina plus 91 pescadores,520.58,93.998,307.78289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,365.694,365.694,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7601-2007,2007-12-10,0,237,Diésel,520.58,99.931,327.20965,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,57.91,0.0,385.12,477.62,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,513.0,481.366
NA,RRG-7601-2007,2007-12-10,0,237,Diésel pescadores,520.58,99.931,327.20965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,385.12,385.12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7601-2007,2007-12-10,0,237,Keroseno,520.58,104.567,342.38956,0.0,0.0,0.0,0.0,0.0,0.0,45.25,0.0,57.91,0.0,400.299,445.549,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,481.0,449.295
NA,RRG-7601-2007,2007-12-10,0,237,Búnker,520.58,68.128,223.07531,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,57.91,0.0,280.987,296.737,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,300.483
NA,RRG-7601-2007,2007-12-10,0,237,IFO 380,520.58,69.215,226.63453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,284.545,284.545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,288.291
NA,RRG-7601-2007,2007-12-10,0,237,Asfalto,520.58,42.716,139.86738,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,57.91,0.0,197.775,229.275,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,233.021
NA,RRG-7601-2007,2007-12-10,0,237,Diésel pesado o gasóleo,520.58,85.776,280.86114,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,57.91,0.0,338.772,368.772,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,372.518
NA,RRG-7601-2007,2007-12-10,0,237,Emulsión asfáltica,520.58,31.259,102.35309,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,57.91,0.0,160.261,183.511,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,187.257
NA,RRG-7601-2007,2007-12-10,0,237,LPG -mezcla 70-30,520.58,67.48,220.95353,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,57.91,0.0,278.862,310.362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,314.108
NA,RRG-7601-2007,2007-12-10,0,237,Av-gas,520.58,119.225,390.38507,0.0,0.0,0.0,0.0,0.0,0.0,157.25,0.0,57.91,0.0,448.295,605.545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,619.0,609.291
NA,RRG-7601-2007,2007-12-10,0,237,Jet A- general,520.58,104.567,342.38956,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,57.91,0.0,400.299,494.299,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,507.0,498.045
NA,RRG-7601-2007,2007-12-10,0,237,Nafta liviana,520.58,92.481,302.8157,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,360.724,382.724,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,386.47
NA,RRG-7601-2007,2007-12-10,0,237,Nafta pesada,520.58,92.902,304.1942,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,362.104,384.104,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,387.85
NA,RRG-7516-2007,2007-11-23,0,226,Gasolina súper,522.35,89.524,294.13009,0.0,0.0,0.0,0.0,0.0,0.0,164.5,0.0,57.91,0.0,352.041,516.541,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,552.0,520.287
NA,RRG-7516-2007,2007-11-23,0,226,Gasolina plus 91,522.35,87.749,288.29835,0.0,0.0,0.0,0.0,0.0,0.0,157.25,0.0,57.91,0.0,346.207,503.457,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,539.0,507.203
NA,RRG-7516-2007,2007-11-23,0,226,Gasolina plus 91 pescadores,522.35,87.749,288.29835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,346.207,346.207,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7516-2007,2007-11-23,0,226,Diésel,522.35,91.916,301.98898,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,57.91,0.0,359.899,452.399,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,488.0,456.145
NA,RRG-7516-2007,2007-11-23,0,226,Diésel pescadores,522.35,91.916,301.98898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,359.899,359.899,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7516-2007,2007-11-23,0,226,Keroseno,522.35,96.434,316.83282,0.0,0.0,0.0,0.0,0.0,0.0,45.25,0.0,57.91,0.0,374.742,419.992,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,456.0,423.738
NA,RRG-7516-2007,2007-11-23,0,226,Búnker,522.35,58.576,192.45079,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,57.91,0.0,250.361,266.111,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,269.857
NA,RRG-7516-2007,2007-11-23,0,226,IFO 380,522.35,60.434,198.55523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,256.464,256.464,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,260.21
NA,RRG-7516-2007,2007-11-23,0,226,Asfalto,522.35,43.166,141.82141,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,57.91,0.0,199.733,231.233,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,234.979
NA,RRG-7516-2007,2007-11-23,0,226,Diésel pesado o gasóleo,522.35,76.677,251.92142,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,57.91,0.0,309.832,339.832,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,343.578
NA,RRG-7516-2007,2007-11-23,0,226,Emulsión asfáltica,522.35,30.761,101.06492,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,57.91,0.0,158.976,182.226,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,185.972
NA,RRG-7516-2007,2007-11-23,0,226,LPG -mezcla 70-30,522.35,60.032,197.23446,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,57.91,0.0,255.146,286.646,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,290.392
NA,RRG-7516-2007,2007-11-23,0,226,Av-gas,522.35,111.047,364.84367,0.0,0.0,0.0,0.0,0.0,0.0,157.25,0.0,57.91,0.0,422.755,580.005,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,593.0,583.751
NA,RRG-7516-2007,2007-11-23,0,226,Jet A- general,522.35,96.434,316.83282,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,57.91,0.0,374.742,468.742,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,482.0,472.488
NA,RRG-7516-2007,2007-11-23,0,226,Nafta liviana,522.35,85.028,279.35854,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,337.269,359.269,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,363.015
NA,RRG-7516-2007,2007-11-23,0,226,Nafta pesada,522.35,85.448,280.73844,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.91,0.0,338.649,360.649,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,364.395
NA,RRG-7300-2007,2007-11-12,0,197,Gasolina súper,519.63,88.435,289.03922,0.0,0.0,0.0,0.0,0.0,0.0,160.75,0.0,57.91,0.0,346.949,507.699,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,543.0,511.445
NA,RRG-7300-2007,2007-11-12,0,197,Gasolina plus 91,519.63,85.679,280.03157,0.0,0.0,0.0,0.0,0.0,0.0,153.75,0.0,57.91,0.0,337.942,491.692,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,527.0,495.438
NA,RRG-7300-2007,2007-11-12,0,197,Gasolina plus 91 pescadores,519.63,85.679,280.03157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,337.942,337.942,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7300-2007,2007-11-12,0,197,Diésel,519.63,85.151,278.30586,0.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,57.91,0.0,336.216,426.716,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,462.0,430.462
NA,RRG-7300-2007,2007-11-12,0,197,Diésel pescadores,519.63,85.151,278.30586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,336.216,336.216,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7300-2007,2007-11-12,0,197,Keroseno,519.63,90.341,295.26876,0.0,0.0,0.0,0.0,0.0,0.0,44.25,0.0,57.91,0.0,353.179,397.429,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,433.0,401.175
NA,RRG-7300-2007,2007-11-12,0,197,Búnker,519.63,53.598,175.17865,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,57.91,0.0,233.087,248.587,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,252.333
NA,RRG-7300-2007,2007-11-12,0,197,IFO 380,519.63,57.083,186.56896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,244.481,244.481,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,248.227
NA,RRG-7300-2007,2007-11-12,0,197,Asfalto,519.63,45.198,147.72426,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,57.91,0.0,205.648,236.398,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,240.144
NA,RRG-7300-2007,2007-11-12,0,197,Diésel pesado o gasóleo,519.63,70.521,230.48946,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,57.91,0.0,288.4,317.65,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,321.396
NA,RRG-7300-2007,2007-11-12,0,197,Emulsión asfáltica,519.63,31.403,102.63695,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,57.91,0.0,160.548,183.298,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,187.044
NA,RRG-7300-2007,2007-11-12,0,197,LPG -mezcla 70-30,519.63,55.02,179.82629,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,57.91,0.0,237.735,268.485,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,272.231
NA,RRG-7300-2007,2007-11-12,0,197,Av-gas,519.63,111.429,364.19236,0.0,0.0,0.0,0.0,0.0,0.0,153.75,0.0,57.91,0.0,422.102,575.852,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,589.0,579.598
NA,RRG-7300-2007,2007-11-12,0,197,Jet A- general,519.63,90.341,295.26876,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,57.91,0.0,353.179,445.179,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,458.0,448.925
NA,RRG-7300-2007,2007-11-12,0,197,Nafta liviana,519.63,79.584,260.11079,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,57.91,0.0,318.021,339.521,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,343.267
NA,RRG-7300-2007,2007-11-12,0,197,Nafta pesada,519.63,80.104,261.81035,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,57.91,0.0,319.719,341.219,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,344.965
NA,RRG-7417-2007,2007-11-08,0,215,Gasolina súper,522.35,89.524,294.13009,0.0,0.0,0.0,0.0,0.0,0.0,160.75091,0.0,57.91,0.0,352.04009,512.791,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,548.0,516.537
NA,RRG-7417-2007,2007-11-08,0,215,Gasolina plus 91,522.35,87.749,288.29835,0.0,0.0,0.0,0.0,0.0,0.0,153.74865,0.0,57.91,0.0,346.20835,499.957,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,535.0,503.703
NA,RRG-7417-2007,2007-11-08,0,215,Gasolina plus 91 pescadores,522.35,87.749,288.29835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,346.20835,346.20835,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7417-2007,2007-11-08,0,215,Diésel,522.35,91.916,301.98898,0.0,0.0,0.0,0.0,0.0,0.0,90.50002,0.0,57.91,0.0,359.89898,450.399,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,486.0,454.145
NA,RRG-7417-2007,2007-11-08,0,215,Diésel pescadores,522.35,91.916,301.98898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91,0.0,359.89898,359.89898,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-7417-2007,2007-11-08,0,215,Keroseno,522.35,96.434,316.83282,0.0,0.0,0.0,0.0,0.0,0.0,44.24918,0.0,57.91,0.0,374.74282,418.992,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,454.0,422.738
NA,RRG-7417-2007,2007-11-08,0,215,Búnker,522.35,58.576,192.45079,0.0,0.0,0.0,0.0,0.0,0.0,15.50021,0.0,57.91,0.0,250.36079,265.861,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,269.607
NA,RRG-7417-2007,2007-11-08,0,215,IFO 380,522.35,60.434,198.55523,0.0,0.0,0.0,0.0,0.0,0.0,-0.00123,0.0,57.91,0.0,256.46523,256.464,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,260.21
NA,RRG-7417-2007,2007-11-08,0,215,Asfalto,522.35,43.166,141.82141,0.0,0.0,0.0,0.0,0.0,0.0,30.75159,0.0,57.91,0.0,199.73141,230.483,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,234.229
NA,RRG-7417-2007,2007-11-08,0,215,Diésel pesado o gasóleo,522.35,76.677,251.92142,0.0,0.0,0.0,0.0,0.0,0.0,29.25058,0.0,57.91,0.0,309.83142,339.082,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,342.828
NA,RRG-7417-2007,2007-11-08,0,215,Emulsión asfáltica,522.35,30.761,101.06492,0.0,0.0,0.0,0.0,0.0,0.0,22.75108,0.0,57.91,0.0,158.97492,181.726,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,185.472
NA,RRG-7417-2007,2007-11-08,0,215,LPG -mezcla 70-30,522.35,60.032,197.23446,0.0,0.0,0.0,0.0,0.0,0.0,30.75154,0.0,57.91,0.0,255.14446,285.896,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,289.642
NA,RRG-7417-2007,2007-11-08,0,215,Av-gas,522.35,111.047,364.84367,0.0,0.0,0.0,0.0,0.0,0.0,153.75133,0.0,57.91,0.0,422.75367,576.505,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,589.0,580.251
NA,RRG-7417-2007,2007-11-08,0,215,Jet A- general,522.35,96.434,316.83282,0.0,0.0,0.0,0.0,0.0,0.0,91.99918,0.0,57.91,0.0,374.74282,466.742,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,480.0,470.488
NA,RRG-7417-2007,2007-11-08,0,215,Nafta liviana,522.35,85.028,279.35854,0.0,0.0,0.0,0.0,0.0,0.0,21.50046,0.0,57.91,0.0,337.26854,358.769,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,362.515
NA,RRG-7417-2007,2007-11-08,0,215,Nafta pesada,522.35,85.448,280.73844,0.0,0.0,0.0,0.0,0.0,0.0,21.50056,0.0,57.91,0.0,338.64844,360.149,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,363.895
NA,RRG-6908-2007,2007-08-17,0,158,Gasolina súper,519.45,90.679,296.27081,0.0,0.0,0.0,0.0,0.0,134.87919,160.75,0.0,0.0,0.0,431.15,591.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,624.0,595.646
NA,RRG-6908-2007,2007-08-17,0,158,Gasolina plus 91,519.45,89.201,291.44181,0.0,0.0,0.0,0.0,0.0,110.59819,153.75,0.0,0.0,0.0,402.04,555.79,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,588.0,559.536
NA,RRG-6908-2007,2007-08-17,0,158,Gasolina plus 91 pescadores,519.45,89.201,291.44181,0.0,0.0,0.0,0.0,0.0,110.59819,0.0,0.0,0.0,0.0,402.04,402.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-6908-2007,2007-08-17,0,158,Diésel,519.45,85.999,280.98008,0.0,0.0,0.0,0.0,0.0,23.34992,90.5,0.0,0.0,0.0,304.33,394.83,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,427.0,398.576
NA,RRG-6908-2007,2007-08-17,0,158,Diésel pescadores,519.45,85.999,280.98008,0.0,0.0,0.0,0.0,0.0,23.34992,0.0,0.0,0.0,0.0,304.33,304.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
NA,RRG-6908-2007,2007-08-17,0,158,Keroseno,519.45,89.391,292.06259,0.0,0.0,0.0,0.0,0.0,68.53741,44.25,0.0,0.0,0.0,360.6,404.85,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,437.0,408.596
NA,RRG-6908-2007,2007-08-17,0,158,Búnker,519.45,53.81,175.81063,0.0,0.0,0.0,0.0,0.0,20.37937,15.5,0.0,0.0,0.0,196.19,211.69,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,215.436
NA,RRG-6908-2007,2007-08-17,0,158,Asfalto,519.45,46.459,151.79309,0.0,0.0,0.0,0.0,0.0,29.78691,30.75,0.0,0.0,0.0,181.58,212.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,216.076
NA,RRG-6908-2007,2007-08-17,0,158,Diésel pesado o gasóleo,519.45,71.504,233.62132,0.0,0.0,0.0,0.0,0.0,-2.72132,29.25,0.0,0.0,0.0,230.9,260.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,263.896
NA,RRG-6908-2007,2007-08-17,0,158,Emulsión asfáltica,519.45,36.403,118.93764,0.0,0.0,0.0,0.0,0.0,56.81236,22.75,0.0,0.0,0.0,175.75,198.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,202.246
